category_analysis,command,GT,generated_code,response_time,cloud_similarity_gpt4o
0,관개 장치의 급수량을 5리터로 설정해줘.,"[{""code"": ""(#Irrigator).irrigatorPortion_setWaterPortion(5, 'liters')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Irrigator).irrigatorPortion_setWaterPortion(5)""}]",55.626985599752516,-1.0
0,관개 장치의 급수를 시작해줘.,"[{""code"": ""(#Irrigator).irrigatorOperatingState_startWatering()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Irrigator).irrigatorOperatingState_startWatering()""}]",55.03257849998772,-1.0
0,누수가 감지되면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#LeakSensor).leakSensor_leakage == 'detected') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#LeakSensor).leakSensor_leakage == 'detected')\n(#Alarm).alarm_siren()""}]",55.99745280016214,-1.0
0,조명이 켜져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Light).switch_switch == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": 0, ""code"": ""if ((#Light).switch_switch == 'on') {\n(#Alarm).alarm_siren()\n}""}]",54.634887400083244,-1.0
0,조명의 색조가 30이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Light).colorControl_hue == 30) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Light).colorControl_hue == 30) {\n(#Alarm).alarm_siren()\n}""}]",54.87348059983924,-1.0
0,조명의 채도가 30이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Light).colorControl_saturation == 30) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Light).colorControl_saturation == 30) {\n(#Alarm).alarm_siren()\n}""}]",56.53796570003033,-1.0
0,조명 밝기가 100이면 알람의 사이렌을 울려줘,"[{""code"": ""if ((#Light).switchLevel_level == 100) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": 0, ""code"": ""if ((#Light).switchLevel_level == 100) {\n(#Alarm).alarm_siren()\n}""}]",58.31342490017414,-1.0
0,조명을 빨간색으로 설정해줘.,"[{""code"": ""(#Light).colorControl_setColor(\""255|0|0\"")\n"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Light).colorControl_setColor(\""RED|0|0\"")""}]",54.47671950003132,-1.0
0,조명의 색조를 70으로 설정해줘.,"[{""code"": ""(#Light).colorControl_setHue(70)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Light).colorControl_setHue(70)""}]",52.23473850032315,-1.0
0,조명의 채도를 90으로 설정해줘.,"[{""code"": ""(#Light).colorControl_setSaturation(90)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Light).colorControl_setSaturation(90)""}]",55.89781260024756,-1.0
0,5의 속도로 조명의 밝기를 80으로 설정해줘.,"[{""code"": ""(#Light).switchLevel_setLevel(80, 5)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Light).switchLevel_setLevel(80, 5)""}]",57.212821499910206,-1.0
0,조명의 경고 모드를 켜줘.,"[{""code"": ""(#Light).switchLevel_alert()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Light).switchLevel_alert()""}]",56.22367190010846,-1.0
0,조명을 꺼줘.,"[{""code"": ""(#Light).switch_off()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Light).switch_off()""}]",56.474681599996984,-1.0
0,조명을 켜줘.,"[{""code"": ""(#Light).switch_on()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Light).switch_on()""}]",56.49242649972439,-1.0
0,조명의 전원을 토글해줘.,"[{""code"": ""(#Light).switch_toggle()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Light).switch_toggle()""}]",57.919248399790376,-1.0
0,조도 센서의 밝기 값이 500룩스 이상이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#LightSensor).lightLevel_light >= 500) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": 0, ""code"": ""if ((#LightSensor).lightLevel_light >= 500) {\n(#Alarm).alarm_siren()\n}""}]",54.67915359977633,-1.0
0,오늘 학생식당 점심 메뉴를 스피커로 출력해줘.,"[{""code"": ""(#MenuProvider).menuProvider_menu('오늘 학생식당 점심')\n(#Speaker).mediaPlayback_speak(menu)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""menu := (#MenuProvider).menuProvider_menu('오늘 학생식당 점심')\n(#Speaker).mediaPlayback_speak(menu)""}]",59.620043999981135,-1.0
0,오늘의 메뉴를 스피커로 출력해줘.,"[{""code"": ""menu = (#MenuProvider).menuProvider_todayMenu()\n(#Speaker).mediaPlayback_speak(menu)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak((#MenuProvider).menuProvider_todayMenu())""}]",56.602480799891055,-1.0
0,오늘의 식당을 스피커로 출력해줘.,"[{""code"": ""place = (#MenuProvider).menuProvider_todayPlace()\n(#Speaker).mediaPlayback_speak(menu)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak((#MenuProvider).menuProvider_todayPlace())""}]",52.1424684994854,-1.0
0,모션 센서가 활성 상태이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#MotionSensor).motionSensor_motion == 'active') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#MotionSensor).motionSensor_motion == 'active') {\n(#Alarm).alarm_siren()\n}""}]",54.390646500047296,-1.0
0,움직임이 감지되고 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#MotionSensor).motionSensor_motion == 'active') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": 0, ""code"": ""if ((#MotionSensor).motionSensor_motion == 'active') {\n(#Alarm).alarm_siren()\n}""}]",56.7836249996908,-1.0
0,존재 감지 센서가 감지 상태이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#PresenceSensor).presenceSensor_presence == 'present') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#PresenceSensor).presenceSensor_presence == 'present') {\n(#Alarm).alarm_siren()\n}""}]",57.35020840028301,-1.0
0,펌프의 현재 동작 모드가 최대이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Pump).pumpOperationMode_currentOperationMode == 'maximum') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Pump).pumpOperationMode_currentOperationMode == 'maximum') {\n(#Alarm).alarm_siren()\n}""}]",55.629314600490034,-1.0
0,펌프의 설정 동작 모드가 기본이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Pump).pumpOperationMode_operationMode == 'normal') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Pump).pumpOperationMode_currentOperationMode == 'normal') {\n(#Alarm).alarm_siren()\n}""}]",55.059550900012255,-1.0
0,펌프의 전원이 켜져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Pump).switch_switch == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Pump).switch_switch == 'on') {\n(#Alarm).alarm_siren()\n}""}]",58.35469219973311,-1.0
0,펌프가 지원하는 모드를 스피커로 출력해줘.,"[{""code"": ""modes = (#Pump).pumpOperationMode_supportedOperationModes\n(#Speaker).mediaPlayback_speak(modes)\n"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""supportedModes := (#Pump).pumpOperationMode_supportedOperationModes()\n(#Speaker).mediaPlayback_speak(supportedModes)""}]",52.95663010049611,-1.0
0,펌프가 열려있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Pump).pump_pump == 'open') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Pump).pump_pump == 'open') {\n(#Alarm).alarm_siren()\n}""}]",57.43668089993298,-1.0
0,펌프의 동작 모드를 최대로 설정해줘.,"[{""code"": ""(#Pump).pumpOperationMode_setOperationMode('maximum')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Pump).pumpOperationMode_setOperationMode('max')""}]",55.056896599940956,-1.0
0,펌프를 꺼줘.,"[{""code"": ""(#Pump).switch_off()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Pump).switch_off()""}]",59.21219940017909,-1.0
0,펌프를 켜줘.,"[{""code"": ""(#Pump).switch_on()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Pump).switch_on()""}]",51.965014999732375,-1.0
0,펌프의 전원을 토글해줘.,"[{""code"": ""(#Pump).switch_toggle()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Pump).switch_toggle()""}]",56.52458639955148,-1.0
0,펌프를 닫아줘.,"[{""code"": ""(#Pump).pump_close()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Pump).pump_close()""}]",54.91884620022029,-1.0
0,펌프를 열어줘.,"[{""code"": ""(#Pump).pump_open()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Pump).pump_open()""}]",54.6661148997955,-1.0
0,냉장고의 전원이 켜져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Refrigerator).switch_switch == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": 0, ""code"": ""if ((#Refrigerator).switch_switch == 'on') {\n(#Alarm).alarm_siren()\n}""}]",55.22853859979659,-1.0
0,냉장고의 성에 제거 기능이 켜저 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Refrigerator).refrigeration_defrost == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Refrigerator).refrigeration_defrost == 'on') {\n(#Alarm).alarm_siren()\n}""}]",55.88059169985354,-1.0
0,냉장고의 급속 냉각 기능이 꺼져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Refrigerator).refrigeration_rapidCooling == 'off') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Refrigerator).refrigeration_rapidCooling() == 'off') {\n(#Alarm).alarm_siren()\n}""}]",56.862708799541,-1.0
0,냉장고의 급속 냉동 기능이 켜져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Refrigerator).refrigeration_rapidFreezing == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": 0, ""code"": ""if ((#Refrigerator).refrigeration_rapidFreezing == 'on') {\n(#Alarm).alarm_siren()\n}""}]",54.288043399807066,-1.0
0,냉장고를 꺼줘.,"[{""code"": ""(#Refrigerator).switch_off()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Refrigerator).switch_off()""}]",54.7179292999208,-1.0
0,냉장고의 전원을 토글해줘.,"[{""code"": ""(#Refrigerator).switch_toggle()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Refrigerator).switch_toggle()""}]",55.27847949974239,-1.0
0,냉장고의 성에 제거 기능을 켜줘.,"[{""code"": ""(#Refrigerator).refrigeration_setDefrost('on')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Refrigerator).refrigeration_setDefrost('on')""}]",54.02554350020364,-1.0
0,냉장고의 급속 냉각 기능을 켜줘.,"[{""code"": ""(#Refrigerator).refrigeration_setRapidCooling('on')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Refrigerator).refrigeration_setRapidCooling('on')""}]",54.68697049980983,-1.0
0,냉장고의 급속 냉동 기능을 꺼줘.,"[{""code"": ""(#Refrigerator).refrigeration_setRapidFreezing('off')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Refrigerator).refrigeration_setRapidFreezing('off')""}]",58.29306820034981,-1.0
0,로봇 청소기의 전원이 켜져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#RobotCleaner).switch_switch == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#RobotCleaner).switch_switch == 'on') {\n(#Alarm).alarm_siren()\n}""}]",52.315972100012004,-1.0
0,로봇 청소기가 자동 모드이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#RobotCleaner).robotCleanerCleaningMode_robotCleanerCleaningMode == 'auto') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#RobotCleaner).robotCleanerCleaningMode_robotCleanerCleaningMode == 'auto') {\n(#Alarm).alarm_siren()\n}""}]",58.09969080006704,-1.0
0,로봇 청소기를 꺼줘.,"[{""code"": ""(#RobotCleaner).switch_off()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#RobotCleaner).switch_off()""}]",55.45393650047481,-1.0
0,로봇 청소기를 켜줘.,"[{""code"": ""(#RobotCleaner).switch_on()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#RobotCleaner).switch_on()""}]",55.70535490009934,-1.0
0,로봇 청소기의 전원을 토글해줘.,"[{""code"": ""(#RobotCleaner).switch_toggle()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#RobotCleaner).switch_toggle()""}]",56.36113649979234,-1.0
0,로봇 청소기의 청소 모드를 수동으로 설정해줘.,"[{""code"": ""(#RobotCleaner).robotCleanerCleaningMode_setRobotCleanerCleaningMode('manual')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#RobotCleaner).robotCleanerCleaningMode_setRobotCleanerCleaningMode('manual')""}]",54.55785299977288,-1.0
0,쉐이드가 40퍼센트 이상 열려 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Shade).windowShadeLevel_shadeLevel >= 40) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Shade).windowShadeLevel_shadeLevel > 40) {\n(#Alarm).alarm_siren()\n}""}]",54.573241299949586,-1.0
0,쉐이드가 완전히 열려 있는 상태면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Shade).windowShade_windowShade == 'open') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Shade).windowShade_windowShade == 'open') {\n(#Alarm).alarm_siren()\n}""}]",54.77014910010621,-1.0
0,쉐이드가 지원하는 상태를 스피커로 출력해줘.,"[{""code"": ""states = (#Shade).windowShade_supportedWindowShadeCommands\n(#Speaker).mediaPlayback_speak(states)\n"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""state := (#Shade).windowShade_supportedWindowShadeCommands\n(#Speaker).mediaPlayback_speak(state)""}]",54.23224460007623,-1.0
0,쉐이드를 50퍼 센트로 설정해줘.,"[{""code"": ""(#Shade).windowShadeLevel_setShadeLevel(50)"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Shade).windowShadeLevel_setShadeLevel(50)""}]",57.06849620025605,-1.0
0,쉐이드를 닫아줘.,"[{""code"": ""(#Shade).windowShade_close()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Shade).windowShade_close()""}]",52.87010399950668,-1.0
0,쉐이드를 열어줘.,"[{""code"": ""(#Shade).windowShade_open()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Shade).windowShade_open()""}]",57.106573400087655,-1.0
0,쉐이드 움직임을 일시 중지해줘.,"[{""code"": ""(#Shade).windowShade_pause()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Shade).windowShade_pause()""}]",55.762957599945366,-1.0
0,사이렌이 켜져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Siren).switch_switch == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Siren).switch_switch() == 'on') {\n(#Alarm).alarm_siren()\n}""}]",53.64019749965519,-1.0
0,사이렌 모드가 사이렌이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Siren).sirenMode_sirenMode == 'siren') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Siren).sirenMode_sirenMode == 'siren') {\n(#Alarm).alarm_siren()\n}""}]",55.31597069976851,-1.0
0,사이렌을 꺼줘.,"[{""code"": ""(#Siren).switch_off()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Alarm).alarm_off()""}]",56.45295980013907,-1.0
0,사이렌을 켜줘.,"[{""code"": ""(#Siren).switch_on()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Siren).switch_on()""}]",55.2768763997592,-1.0
0,사이렌 전원을 토글해줘.,"[{""code"": ""(#Siren).switch_toggle()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Siren).switch_toggle()""}]",56.038127600215375,-1.0
0,사이렌 모드를 경광등으로 설정해줘.,"[{""code"": ""(#Siren).sirenMode_setSirenMode('strobe')"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Siren).sirenMode_setSirenMode('경광등')""}]",59.03910759976134,-1.0
0,스마트 플러그의 전원이 켜져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#SmartPlug).switch_switch == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#SmartPlug).switch_switch == 'on') {\n(#Alarm).alarm_siren()\n}""}]",53.09698630031198,-1.0
0,스마트 플러그의 전압이 220볼트 이상이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#SmartPlug).voltageMeasurement_voltage >= 220) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": 0, ""code"": ""if ((#SmartPlug).voltageMeasurement_voltage >= 220) {\n(#Alarm).alarm_siren()\n}""}]",57.36314030038193,-1.0
0,스마트 플러그의 전류가 10암페어 이상이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#SmartPlug).currentMeasurement_current >= 10) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""if ((#SmartPlug).currentMeasurement_current >= 10) {\n(#Alarm).alarm_siren()\n}""}]",54.794516099616885,-1.0
0,스마트 플러그의 소비 전력이 1000와트 이상이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#SmartPlug).powerMeter_power >= 1000) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": 0, ""code"": ""if ((#SmartPlug).powerMeter_power >= 1000) {\n(#Alarm).alarm_siren()\n}""}]",54.237070299685,-1.0
0,스마트 플러그를 꺼줘.,"[{""code"": ""(#SmartPlug).switch_off()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#SmartPlug).switch_off()""}]",57.67715790029615,-1.0
0,스마트 플러그를 켜줘.,"[{""code"": ""(#SmartPlug).switch_on()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#SmartPlug).switch_on()""}]",54.73733969964087,-1.0
0,스마트 플러그의 전원을 토글해줘.,"[{""code"": ""(#SmartPlug).switch_toggle()"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#SmartPlug).switch_toggle()""}]",55.15450030006468,-1.0
0,연기 감지기에서 연기가 감지되면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#SmokeDetector).smokeDetector_smoke == 'detected') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#SmokeDetector).smokeDetector_smoke == 'detected')\n(#Alarm).alarm_siren()""}]",58.95074319979176,-1.0
0,토양 습도 센서의 토양 습도 측정값이 30퍼센트 이하이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 30) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 30)\n(#Alarm).alarm_siren()""}]",51.64684940036386,-1.0
0,소리 센서에서 소리가 감지되면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#SoundSensor).soundSensor_sound == 'detected') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#SoundSensor).soundSensor_sound() == 'detected')\n(#Alarm).alarm_siren()""}]",54.09237209986895,-1.0
0,소리 감지 레벨이 70dB 이상이면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#SoundSensor).soundPressureLevel_soundPressureLevel >= 70) {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#SoundSensor).soundPressureLevel_soundPressureLevel() >= 70) {\n(#Alarm).alarm_siren()\n}""}]",56.05907260021195,-1.0
0,스피커의 전원이 켜져 있으면 알람의 사이렌을 울려줘.,"[{""code"": ""if ((#Speaker).switch_switch == 'on') {\n  (#Alarm).alarm_siren()\n}"", ""cron"": """", ""name"": ""Scenario1"", ""period"": -1}]","[{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Speaker).switch_switch == 'on') {\n(#Alarm).alarm_siren()\n}""}]",53.79144060006365,-1.0
