category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
6,3초 간격으로 조명을 10번 깜빡여 줘. 깜빡일 때마다 확인해서 비 감지 센서가 비를 감지하는 순간 반복을 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""count := 0\n\nif (count >= 10) {\n  break\n}\n(#Light).switch_toggle()\nrain = (#WeatherProvider).weatherProvider_weather\nif (rain == \""rain\"") {\n  break\n}\ncount = count + 1""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'repeat := 10\ninterval := 3000\nwhile (repeat > 0) {\n  (#Light).switch_toggle()\n  wait until(wait until(#LightSensor).soundSensor_sound == true)\n  repeat = repeat - 1\n  wait until(#Clock).clock_delay(interval)\n}'}]",0.5,The generated code uses a different loop logic and conditions compared to the ground truth.
6,1초마다 선풍기의 전원을 켜고 끄는 토글 동작을 반복해 줘. 매번 동작 직전에 습도를 확인해서 80% 이상이면 반복을 즉시 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""humidity = (#AirQualityDetector).relativeHumidityMeasurement_humidity\nif (humidity >= 80.0) {\n  break\n}\n(#Fan).switch_toggle()""}","[{'name': 'Scenario1', 'cron': '', 'period': 1000, 'code': 'humidityTriggered := false\nif ((#HumiditySensor).relativeHumidityMeasurement_humidity > 80.0) {\n  humidityTriggered = true\n  wait until(humidityTriggered == false)\n}\nfanToggle := false\nif (fanToggle == false) {\n  (#Fan).switch_on()\n  fanToggle = true\n} else {\n  (#Fan).switch_off()\n  fanToggle = false\n}\nif (humidityTriggered == true) {\n  break\n}'}]",0.6,The generated code uses a different logic for humidity and fan control compared to the ground truth.
6,5초마다 블라인드를 10퍼센트씩 닫아줘. 더 이상 못 내릴 때까지.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 5000, ""code"": ""current_level = (#Blind).blindLevel_blindLevel\nif (current_level <= 10) {\n  (#Blind).blindLevel_setBlindLevel(0)\n  break\n}\nnext_level = current_level - 10\n(#Blind).blindLevel_setBlindLevel(next_level)""}","[{'name': 'Scenario1', 'cron': '', 'period': 5000, 'code': 'currentLevel := (#Blind).blindLevel_blindLevel\nif (currentLevel > 10) {\n  (#Blind).blindLevel_setBlindLevel(currentLevel - 10)\n}'}]",0.7,The generated code uses '>' instead of '<=' for the blind level condition and lacks the break statement.
6,"10초마다 관개기를 켰다가 5초 뒤에 꺼 줘. 관개기를 끌 때, 켤 때 모두 확인해서 일조량이 500룩스 이상이면 관개기를 끄고 반복을 종료해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 10000, ""code"": ""lux = (#LightSensor).lightLevel_light\nif (lux >= 500.0) {\n  (#Irrigator).switch_off()\n  break\n}\n(#Irrigator).switch_on()\n(#Clock).clock_delay(5000)\nlux = (#LightSensor).lightLevel_light\nif (lux >= 500.0) {\n  (#Irrigator).switch_off()\n  break\n}\n(#Irrigator).switch_off()""}","[{'name': 'Scenario1', 'cron': '', 'period': 10000, 'code': 'sunlightLevel = (#LightSensor).lightLevel_light\nif (sunlightLevel > 500.0) {\n  (#Irrigator).switch_off()\n  wait until(#LightSensor).lightLevel_light <= 500.0\n  (#Irrigator).switch_on()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': 5000, 'code': '(#Irrigator).switch_on()'}, {'name': 'Scenario3', 'cron': '', 'period': 5000, 'code': '(#Irrigator).switch_off()'}]",0.5,The generated code uses a different logic for light level and irrigator control compared to the ground truth.
6,2초마다 거실 조명을 켰다 껐다 반복해 줘. 조명을 끌 때마다 확인해서 창문이 열려 있는 게 감지되면 반복을 즉시 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""(#Light).switch_toggle()\nlight_state = (#Light).switch_switch\nif (light_state == \""off\"") {\n  window_state = (#Window).windowControl_window\n  if (window_state == \""open\"") {\n      break\n  }\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 2000, 'code': 'triggered := false\nif ((#Light).switch_switch == ""off"") {\n  (#Light).switch_on()\n  triggered = true\n} else {\n  triggered = false\n}\nif (triggered && (#Window).windowControl_window == ""open"") {\n  wait until(false)\n}'}, {'name': 'Scenario2', 'cron': '', 'period': 2000, 'code': 'if ((#Light).switch_switch == ""on"") {\n  (#Light).switch_off()\n}'}]",0.6,The generated code uses a different logic for light and window control compared to the ground truth.
6,3초마다 텔레비전의 볼륨을 1씩 증가시켜서 5단계가 되면 초기값으로 되돌리는 동작을 반복해 줘. 초기값으로 되돌릴 때 확인해서 움직임이 감지되면 반복을 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""volume := 0\n\nif (volume >= 5) {\n  motion = (#MotionSensor).motionSensor_motion\n  if (motion == \""active\"") {\n      break\n  }\n  volume = 0\n} else {\n  volume = volume + 1\n}\n(#Television).audioVolume_setVolume(volume)""}","[{'name': 'Scenario1', 'cron': '', 'period': 3000, 'code': 'volume_level := 0\nmax_volume := 5\nreset_flag := false\nif (reset_flag == true) {\n  reset_flag = false\n  volume_level = 0\n  (#Television).audioVolume_setVolume(volume_level)\n}\nif (motion_sensor_motion == ""active"") {\n  reset_flag = true\n}\nif (volume_level < max_volume) {\n  volume_level += 1\n  (#Television).audioVolume_setVolume(volume_level)\n}'}]",0.7,The generated code uses a different logic for volume control compared to the ground truth.
6,10초마다 블라인드를 완전히 닫아 줘. 그 때마다 확인해서 TV가 켜져 있으면 즉시 반복을 종료해.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 10000, ""code"": ""(#Blind).blind_close()\ntv = (#Television).switch_switch\nif (tv == \""on\"") {\n  break\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 10000, 'code': 'blindsClosed := false\nwhile (not blindsClosed) {\n  all(#Blind).blindLevel_setBlindLevel(0)\n  wait until((#Television).switch_switch != ""on"")\n  blindsClosed = true\n}'}]",0.6,The generated code uses a loop and different logic for blind control compared to the ground truth.
6,"2초마다 알람의 사이렌을 1초간 울렸다 꺼지게 하고, 알람의 사이렌을 울릴 때마다 창문이 닫혀 있는지 확인해서 닫혀 있으면 반복을 중단해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""(#Alarm).alarm_siren()\nstate = (#Window).windowControl_window\n(#Clock).clock_delay(1000)\n(#Alarm).alarm_off()\nif (state == \""closed\"") {\n  break\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 2000, 'code': 'windowClosed := false\nwhile (true) {\n  (#Alarm).alarm_siren()\n  wait until(#Alarm).alarm_alarm == ""siren""\n  (#Alarm).alarm_off()\n  wait until(#Alarm).alarm_alarm == ""off""\n  if ((#Window).windowControl_window == ""closed"") {\n    windowClosed = true\n  }\n  if (windowClosed) {\n    break\n  }\n}'}]",0.7,The generated code uses a loop and different logic for alarm and window control compared to the ground truth.
6,5초마다 실내 공기청정기를 ‘자동’ 모드로 전환해 줘. 그 때마다 확인해서 창문이 열려 있으면 모든 반복을 종료해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 5000, ""code"": ""(#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(\""auto\"")\nstate = (#Window).windowControl_window\nif (state == \""open\"") {\n  break\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 5000, 'code': 'windowOpen := false\nif (any(#Window).windowControl_window == ""open"") {\n  windowOpen = true\n  break\n}\n(#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(\'auto\')'}, {'name': 'Scenario2', 'cron': '', 'period': 5000, 'code': ""if (windowOpen) {\n  break\n}\n(#AirPurifier).airPurifierFanMode_setAirPurifierFanMode('auto')""}]",0.8,"The generated code separates the logic into two scenarios, while the ground truth combines them."
7,실시간으로 확인해서 토양 습도가 25% 이하로 떨어질 때마다 급수기를 켜고 '급수 시작'이라고 스피커로 출력해줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""triggered := false\nif ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0) {\n  if (triggered == false) {\n    (#Irrigator).switch_on()\n    (#Speaker).mediaPlayback_speak(\""Start watering\"")\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 10000, 'code': 'if (any(#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 25.0) {\n  (#Irrigator).switch_on()\n  (#Speaker).mediaPlayback_speak(""Start watering"")\n}'}]",0.7,"The generated code lacks the 'triggered' flag logic, which prevents repeated actions in the ground truth. The condition uses '<' instead of '<='."
7,1초마다 상태를 확인해서 온도가 35도를 초과할 때마다 환풍기를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""triggered := false\nif ((#TemperatureSensor).temperatureMeasurement_temperature > 35.0) {\n  if (triggered == false) {\n    (#Fan).switch_on()\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 1000, 'code': 'fanOn := false\nif ((#TemperatureSensor).temperatureMeasurement_temperature > 35.0) {\n  if (fanOn == false) {\n    (#Fan).switch_on()\n    fanOn = true\n  }\n} else {\n  fanOn = false\n}'}, {'name': 'Scenario2', 'cron': '', 'period': 1000, 'code': 'fanOn := false\nif ((#TemperatureSensor).temperatureMeasurement_temperature > 35.0) {\n  if (fanOn == false) {\n    (#Fan).switch_on()\n    fanOn = true\n  }\n} else {\n  fanOn = false\n}'}]",0.9,"The generated code uses 'fanOn' instead of 'triggered', but the logic is otherwise equivalent."
7,현재 날씨에서 비가 감지될 때마다 관개 장치를 꺼 주고 '비가 감지되었습니다'라고 스피커로 출력해줘. 감지는 1분에 한번씩만 하자.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 60000, ""code"": ""triggered := false\nif ((#WeatherProvider).weatherProvider_weather == \""rain\"") {\n  if (triggered == false) {\n    (#Irrigator).switch_off()\n    (#Speaker).mediaPlayback_speak(\""Rain detected\"")\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}","[{'name': 'Scenario1', 'cron': '*/1 * * * *', 'period': 10000, 'code': 'if (any(#WeatherProvider).weatherProvider_weather == ""rain"") {\n  (#Irrigator).switch_off()\n  (#Speaker).mediaPlayback_speak(""Rain detected"")\n}'}]",0.7,"The generated code lacks the 'triggered' flag logic, which prevents repeated actions in the ground truth."
7,2초마다 상태를 확인해서 TV가 켜질 때마다 스피커도 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""triggered := false\nif ((#Television).switch_switch == \""on\"") {\n  if (triggered == false) {\n    (#Speaker).switch_on()\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 2000, 'code': 'if ((#Television).switch_switch == ""on"") {\n  (#Speaker).switch_on()\n}'}]",0.7,"The generated code lacks the 'triggered' flag logic, which prevents repeated actions in the ground truth."
7,토양 습도가 25% 이하가 되면 급수기를 켜고 이후 3초마다 상태를 확인해서 습도가 30% 이상이 될 때까지 급수기를 껐다 켰다 반복해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""active := False\nif (active == False) {\n  wait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0)\n  (#Irrigator).switch_on()\n  active = True\n}\nif (active == True) {\n  if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity >= 30.0) {\n      break\n  }\n  (#Irrigator).switch_toggle()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 100, 'code': 'triggered := false\nif ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 25.0) {\n  (#Irrigator).switch_on()\n  triggered = true\n}'}, {'name': 'Scenario2', 'cron': '', 'period': 3000, 'code': 'if (triggered) {\n  if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity > 30.0) {\n    (#Irrigator).switch_off()\n    triggered = false\n  } else {\n    (#Irrigator).switch_toggle()\n  }\n}'}]",0.6,The generated code uses a different logic for toggling the irrigator and lacks the 'wait until' construct for initial activation.
7,"일조량이 200룩스 이하가 되면 4초마다 조명을 켜고, 2초 후에 꺼 주는 동작을 반복해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 4000, ""code"": ""active := False\nif (active == False) {\n  wait until((#LightSensor).lightLevel_light <= 200.0)\n  active = True\n}\nif (active == True) {\n  (#Light).switch_on()\n  (#Clock).clock_delay(2000)\n  (#Light).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until((#LightSensor).lightLevel_light <= 200.0)\n(#Light).switch_on()'}, {'name': 'Scenario2', 'cron': '', 'period': 2000, 'code': '(#Light).switch_off()'}]",0.5,The generated code lacks the 'active' flag logic and the delay before switching off the light.
7,"조명이 켜지면 블라인드를 닫고, 이후 2초마다 커튼을 열었다 닫았다 반복해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""active := False\nif (active == False) {\n  wait until((#Light).switch_switch == \""on\"")\n  (#Blind).blind_close()\n  active = True\n}\nif (active == True) {\n  (#Curtain).curtain_open()\n  (#Clock).clock_delay(1000)\n  (#Curtain).curtain_close()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Light).switch_switch == ""on"") {\n  (#Blind).blind_close()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': 2000, 'code': '(#Curtain).curtain_open()\n(#Curtain).curtain_close()'}]",0.4,The generated code lacks the 'active' flag logic and the delay logic for the curtain.
7,"현관 문이 닫히면 즉시 조명을 끄고, 이후 3초마다 경광등을 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""active := False\nif (active == False) {\n  wait until((#DoorLock).doorControl_door == \""closed\"")\n  (#Light).switch_off()\n  active = True\n}\nif (active == True) {\n  (#Siren).sirenMode_setSirenMode(\""strobe\"")\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until((#DoorLock).doorControl_door == ""closed"")\n(#Light).switch_off()'}, {'name': 'Scenario2', 'cron': '', 'period': 3000, 'code': '(#Light).switch_off()'}]",0.5,The generated code lacks the 'active' flag logic and the siren activation in the ground truth.
5,매일 오전 7시에 관개 장치가 꺼져 있고 창문이 닫혀 있으면 관개 장치를 켜고 창문을 열어 줘. 이후 관개 장치가 켜지면 블라인드를 닫아 줘.,"{""name:""Scenario1"", ""cron"":""0 7 * * *"", ""period"":-1, ""code"":""if ((#Irrigator).switch_switch == \""off\"" and (#Window).windowControl_window == \""closed\"") {\n  (#Irrigator).switch_on()\n  (#Window).windowControl_open()\n  wait until((#Irrigator).switch_switch == \""on\"")\n  (#Blind).blind_close()\n}""}","[{'name': 'Scenario1', 'cron': '0 7 * * *', 'period': -1, 'code': 'if ((#Irrigator).switch_switch == ""off"" and (#Window).windowControl_window == ""closed"") {\n  (#Irrigator).switch_on()\n  (#Window).windowControl_open()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'wait until((#Irrigator).switch_switch == ""on"")\n(#Blind).blind_close()'}]",0.8,The generated code is missing the 'wait until' construct for the blind closing action.
7,"실시간으로 확인하여 온도가 28도 이상이면 선풍기를 켜고, 습도가 80% 이상이면 제습기를 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""temperature = (#TemperatureSensor).temperatureMeasurement_temperature\nhumidity = (#HumiditySensor).relativeHumidityMeasurement_humidity\nif (temperature >= 28.0) {\n  (#Fan).switch_on()\n}\nif (humidity >= 80.0) {\n  (#Dehumidifier).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 10000, 'code': 'if ((#TemperatureSensor).temperatureMeasurement_temperature > 28.0) {\n  (#Fan).fanControl_setFanSpeed(100)\n}'}, {'name': 'Scenario2', 'cron': '', 'period': 10000, 'code': ""if ((#HumiditySensor).relativeHumidityMeasurement_humidity > 80.0) {\n  (#Dehumidifier).dehumidifierMode_setDehumidifierMode('high')\n}""}]",0.6,The generated code uses different actions and lacks the combined logic for temperature and humidity control.
6,"주말에는 5초마다 펌프가 꺼져 있으면 켜고, 켜져 있으면 꺼 주고, 선풍기 속도를 10으로 설정해 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 * * 6,7"", ""period"": 5000, ""code"": ""weekday = (#Clock).clock_weekday\nif ((weekday != \""saturday\"") and (weekday != \""sunday\"")) {\n  break\n}\n(#Fan).fanControl_setFanSpeed(10)\n(#Pump).switch_toggle()""}","[{'name': 'Scenario1', 'cron': '0 0 * * 0,6', 'period': 5000, 'code': 'pump_state := """"\nif ((#Clock).clock_weekday == ""saturday"" or (#Clock).clock_weekday == ""sunday"") {\n  if (pump_state == """") {\n    pump_state = (#Pump).switch_switch\n  }\n  if (pump_state == ""off"") {\n    (#Pump).switch_on()\n    (#Fan).fanControl_setFanSpeed(10)\n    pump_state = ""on""\n  } else {\n    (#Pump).switch_off()\n    pump_state = ""off""\n  }\n}'}]",0.7,The generated code uses a different logic for toggling the pump and lacks the break condition for non-weekend days.
7,"실시간으로 확인하여 움직임이 감지될 때마다 조명을 켜고, 선풍기 속도를 10 높여 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""motion = (#MotionSensor).motionSensor_motion\nif (motion == \""active\"") {\n  (#Light).switch_on()\n  current_speed = (#Fan).fanControl_fanSpeed\n  new_speed = current_speed + 10\n  (#Fan).fanControl_setFanSpeed(new_speed)\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 100, 'code': 'if ((#MotionSensor).motionSensor_motion == ""active"") {\n  (#Light).switchLevel_setLevel(#Light).switchLevel_level + 10, 10)\n  (#Fan).fanControl_setFanSpeed(#Fan).fanControl_fanSpeed + 10)\n}'}]",0.8,"The generated code attempts to adjust levels directly without storing intermediate values, which may lead to incorrect behavior."
5,"실시간으로 확인하여 창문이 열려 있으면 블라인드를 닫고, 창문이 닫혀 있으면 커튼을 열어 줘. 또한 실시간으로 확인하여 알람의 사이렌이 울리고 있지 않다면 즉시 알람의 사이렌을 울려 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""window_status = (#Window).windowControl_window\nif (window_status == \""open\"") {\n  (#Blind).blind_close()\n} else if (window_status == \""closed\"") {\n  (#Curtain).curtain_open()\n}\nalarm_status = (#Alarm).alarm_alarm\nif ((alarm_status != \""siren\"") and (alarm_status != \""both\"")) {\n  (#Alarm).alarm_siren()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 10000, 'code': 'if ((#Window).windowControl_window == ""open"") {\n  (#Blind).blind_close()\n} else {\n  (#Curtain).curtain_open()\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'if ((#Alarm).alarm_alarm != ""siren"" and (#Alarm).alarm_alarm != ""both"") {\n  (#Alarm).alarm_siren()\n}'}]",0.9,"The generated code is semantically similar, but the ground truth has additional checks for 'closed' status and alarm conditions."
5,"매주 금요일 오후 6시에 조명이 켜져 있으면 밝기를 30으로 낮추고, TV가 꺼져 있으면 TV를 켜 줘. 선풍기가 꺼져 있으면 선풍기도 켜 줘.","{""name"": ""Scenario1"", ""cron"": ""0 18 * * 5"", ""period"": 0, ""code"": ""if ((#Light).switch_switch == \""on\"") {\n  (#Light).switchLevel_setLevel(30, 0)\n}\nif ((#Television).switch_switch == \""off\"") {\n  (#Television).switch_on()\n}\nif ((#Fan).switch_switch == \""off\"") {\n  (#Fan).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '0 18 * * 5', 'period': 0, 'code': 'if ((#Light).switch_switch == ""on"") {\n  (#Light).switchLevel_setLevel(30, 10)\n}\nif ((#Television).switch_switch == ""off"") {\n  (#Television).switch_on()\n}\nif ((#Fan).switch_switch == ""off"") {\n  (#Fan).switch_on()\n}'}]",0.95,The generated code uses a different transition time for the light level adjustment.
6,매일 아침 8시에 스피커가 꺼져 있으면 스피커를 켜고 ‘오늘 날씨입니다’라고 말해 줘. 이후 조명이 꺼져 있으면 켜고 블라인드를 열어 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 8 * * *"", ""period"": 0, ""code"": ""if ((#Speaker).switch_switch == \""off\"") {\n  (#Speaker).switch_on()\n  (#Speaker).mediaPlayback_speak(\""This is the weather today\"")\n  if ((#Light).switch_switch == \""off\"") {\n    (#Light).switch_on()\n    (#Blind).blind_open()\n  }\n}""}","[{'name': 'Scenario1', 'cron': '0 8 * * *', 'period': 0, 'code': 'if ((#Speaker).switch_switch == ""off"") {\n  (#Speaker).switch_on()\n  (#Speaker).mediaPlayback_speak(""This is the weather today"")\n}'}, {'name': 'Scenario2', 'cron': '0 8 * * *', 'period': 0, 'code': 'if ((#Light).switch_switch == ""off"") {\n  (#Light).switch_on()\n  (#Blind).blind_open()\n}'}]",0.85,"The generated code splits the logic into two separate scenarios, missing the nested condition for light and blind."
7,1초마다 확인하여 관개 장치가 꺼졌다 켜진 횟수가 4번을 초과하고 펌프가 2번 이상 작동했으면 블라인드를 닫고 커튼을 내려 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""prev_irrigator_state := (#Irrigator).switch_switch\nirrigator_off_to_on_count := 0\nprev_pump_state := (#Pump).switch_switch\npump_on_count := 0\nirrigator_state = (#Irrigator).switch_switch\npump_state = (#Pump).switch_switch\nif ((prev_irrigator_state == \""off\"") and (irrigator_state == \""on\"")) {\n  irrigator_off_to_on_count = irrigator_off_to_on_count + 1\n}\nprev_irrigator_state = irrigator_state\nif ((pump_state == \""on\"") and (prev_pump_state != \""on\"")) {\n  pump_on_count = pump_on_count + 1\n}\nprev_pump_state = pump_state\nif ((irrigator_off_to_on_count > 4) and (pump_on_count >= 2)) {\n  (#Blind).blind_close()\n  (#Curtain).curtain_close()\n  break\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 1000, 'code': 'counter := 0\npumpRunCount := 0\nlastSwitchState := (#Irrigator).switch_switch\nif (#Irrigator).switch_switch != lastSwitchState {\n  counter += 1\n  lastSwitchState := (#Irrigator).switch_switch\n}\nif (#Pump).switch_switch == ""on"" {\n  pumpRunCount += 1\n}\nif (counter > 4 and pumpRunCount > 2) {\n  (#Blind).blind_close()\n  (#Curtain).curtain_close()\n}'}]",0.75,The generated code uses a different logic for counting state changes and lacks the 'break' condition.
7,"2초마다 체크해서 매일 오전 6시부터 9시 사이에 조명이 켜져 있는 누적 시간이 10분 이상이고, 관개 장치가 세 번 이상 꺼졌다 켜졌으면 스피커로 '관수 완료되었습니다'라고 말해 줘.","{""name"": ""Scenario1"", ""cron"": ""0 6 * * *"", ""period"": 2000, ""code"": ""light_on_duration := 0\nirrigator_toggle_count := 0\nprev_irrigator := \""\""\n\nif ((#Clock).clock_hour < 9) {\n  if ((#Light).switch_switch == \""on\"") {\n    light_on_duration = light_on_duration + 2000\n  }\n\n  current_irrigator = (#Irrigator).switch_switch\n  if ((prev_irrigator == \""on\"") and (current_irrigator == \""off\"")) {\n    irrigator_toggle_count = irrigator_toggle_count + 1\n  }\n  prev_irrigator = current_irrigator\n\n  if ((light_on_duration >= 600000) and (irrigator_toggle_count >= 3)) {\n    (#Speaker).mediaPlayback_speak(\""Watering complete\"")\n    break\n  }\n} else {\n  break\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 2000, 'code': 'totalOnTime := 0\nwateringCount := 0\nlastSwitchState := (#Light).switch_switch\nstartOfDay := (#Clock).clock_datetime\nif (#Clock).clock_datetime >= 180000 and (#Clock).clock_datetime < 270000 {\n  if (#Light).switch_switch == ""on"" {\n    totalOnTime += 2\n  }\n  if (#Light).switch_switch != lastSwitchState {\n    wateringCount += 1\n  }\n  lastSwitchState := (#Light).switch_switch\n}\nif (#Clock).clock_datetime >= 270000 {\n  startOfDay := (#Clock).clock_datetime\n  totalOnTime := 0\n  wateringCount := 0\n  lastSwitchState := (#Light).switch_switch\n}\nif (#Clock).clock_datetime >= 270000 and (#Clock).clock_datetime < 270000 + 600000 {\n  if (#Irrigator).irrigatorOperatingState_irrigatorOperatingState == ""idle"" and (#Irrigator).switch_switch == ""on"" and wateringCount >= 3 {\n    (#Speaker).mediaPlayback_speak(""Watering complete"")\n  }\n}'}]",0.65,The generated code uses a different logic for time tracking and lacks the 'break' condition for completion.
7,"실시간으로 확인하여 토양 습도 센서 값이 연속으로 3회 15 이하를 기록하고 그 중 두 번째 값이 가장 낮았다면 관개 장치를 켜고 블라인드를 닫아 줘. 단, 3월은 제외하고.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""h1 := 100\nh2 := 100\nh3 := 100\n\nif ((#Clock).clock_month != 3) {\n  h1 = h2\n  h2 = h3\n  h3 = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\n\n  if ((h1 <= 15) and (h2 <= 15) and (h3 <= 15) and (h2 < h1) and (h2 < h3)) {\n    (#Irrigator).switch_on()\n    (#Blind).blind_close()\n  }\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 10000, 'code': 'low_moisture_count := 0\nlowest_moisture := 100.0\nlast_lowest_moisture := 100.0\ncurrent_moisture := (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\nif (current_moisture < 15.0) {\n  low_moisture_count += 1\n  if (current_moisture < lowest_moisture) {\n    lowest_moisture = current_moisture\n    last_lowest_moisture = current_moisture\n  }\n} else {\n  low_moisture_count = 0\n}\nif (low_moisture_count >= 3) {\n  (#Irrigator).switch_on()\n  (#Blind).blind_close()\n  low_moisture_count = 0\n  lowest_moisture = 100.0\n  last_lowest_moisture = 100.0\n}\nif (month == 3) {\n  low_moisture_count = 0\n  lowest_moisture = 100.0\n  last_lowest_moisture = 100.0\n}'}, {'name': 'Scenario2', 'cron': '0 0 1 * *', 'period': -1, 'code': '(#Blind).blind_open()'}]",0.6,The generated code uses a different logic for moisture tracking and lacks the specific condition checks for consecutive low values.
4,"실시간으로 확인하여 움직임이 감지되면 5초 대기 후 조명을 켜고, 10초 후 커튼을 열고, 15초 후 펌프가 꺼져 있으면 펌프를 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#MotionSensor).motionSensor_motion == \""active\"")\n(#Clock).clock_delay(5000)\n(#Light).switch_on()\n(#Clock).clock_delay(10000)\n(#Curtain).curtain_open()\n(#Clock).clock_delay(15000)\nif ((#Pump).switch_switch == \""off\"") {\n  (#Pump).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 1000, 'code': 'motionDetected := false\nif ((#MotionSensor).motionSensor_motion == ""active"") {\n  if (motionDetected == false) {\n    wait until(#Clock).clock_delay(5000)\n    (#Light).switch_on()\n    wait until(#Clock).clock_delay(10000)\n    (#Curtain).curtain_open()\n    wait until(#Pump).switch_switch == ""off""\n    (#Pump).switch_on()\n    motionDetected = true\n  }\n} else {\n  motionDetected = false\n}'}]",0.7,The generated code uses a 'motionDetected' flag and lacks the exact delay sequence and condition checks in the ground truth.
