category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
6,"10초마다 관개기를 켰다가 5초 뒤에 꺼 줘. 관개기를 끌 때, 켤 때 모두 확인해서 일조량이 500룩스 이상이면 관개기를 끄고 반복을 종료해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 10000, ""code"": ""lux = (#LightSensor).lightLevel_light\nif (lux >= 500.0) {\n  (#Irrigator).switch_off()\n  break\n}\n(#Irrigator).switch_on()\n(#Clock).clock_delay(5000)\nlux = (#LightSensor).lightLevel_light\nif (lux >= 500.0) {\n  (#Irrigator).switch_off()\n  break\n}\n(#Irrigator).switch_off()""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 10000,""code"": ""break_flag := false\nif (break_flag == false) { if ((#LightSensor).lightLevel_light >= 500) { (#Irrigator).switch_off() break_flag = true break } (#Irrigator).switch_on() (#Clock).clock_delay(5000) if ((#LightSensor).lightLevel_light >= 500) { (#Irrigator).switch_off() break_flag = true break } else { (#Irrigator).switch_off() } }""}",0.7,"The generated code uses a break flag and nested conditionals, while the ground truth uses a simpler sequential logic."
6,2초마다 거실 조명을 켰다 껐다 반복해 줘. 조명을 끌 때마다 확인해서 창문이 열려 있는 게 감지되면 반복을 즉시 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""(#Light).switch_toggle()\nlight_state = (#Light).switch_switch\nif (light_state == \""off\"") {\n  window_state = (#Window).windowControl_window\n  if (window_state == \""open\"") {\n      break\n  }\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 2000,""code"": ""prev_switch := (#Light #거실).switch_switch\nif ((#Light #거실).switch_switch == 'off' and prev_switch != 'off') {\nif ((#Window #거실).windowControl_window == 'open') {break}\n}\n(#Light #거실).switch_toggle()\nprev_switch = (#Light #거실).switch_switch""}",0.6,"The generated code uses a previous state variable and a nested conditional, while the ground truth uses a simpler toggle and check logic. Additionally, there is a language mismatch in the action target."
6,3초마다 텔레비전의 볼륨을 1씩 증가시켜서 5단계가 되면 초기값으로 되돌리는 동작을 반복해 줘. 초기값으로 되돌릴 때 확인해서 움직임이 감지되면 반복을 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""volume := 0\n\nif (volume >= 5) {\n  motion = (#MotionSensor).motionSensor_motion\n  if (motion == \""active\"") {\n      break\n  }\n  volume = 0\n} else {\n  volume = volume + 1\n}\n(#Television).audioVolume_setVolume(volume)""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 3000,""code"": ""prev_volume := (#Television).audioVolume_volume if ((#Television).audioVolume_volume < 5) { (#Television).audioVolume_setVolume((#Television).audioVolume_volume + 1) } else { if ((#MotionSensor).motionSensor_motion == 'active') { break } (#Television).audioVolume_setVolume(prev_volume) }""}",0.6,"The generated code uses a previous volume variable and nested conditionals, while the ground truth uses a simpler volume adjustment logic."
6,10초마다 블라인드를 완전히 닫아 줘. 그 때마다 확인해서 TV가 켜져 있으면 즉시 반복을 종료해.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 10000, ""code"": ""(#Blind).blind_close()\ntv = (#Television).switch_switch\nif (tv == \""on\"") {\n  break\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 10000,""code"": ""if ((#Television).switch_switch == 'on') {break} all(#Blind).blind_close()""}",0.8,"The generated code checks the television state first, while the ground truth closes the blinds first."
6,"2초마다 알람의 사이렌을 1초간 울렸다 꺼지게 하고, 알람의 사이렌을 울릴 때마다 창문이 닫혀 있는지 확인해서 닫혀 있으면 반복을 중단해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""(#Alarm).alarm_siren()\nstate = (#Window).windowControl_window\n(#Clock).clock_delay(1000)\n(#Alarm).alarm_off()\nif (state == \""closed\"") {\n  break\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 2000,""code"": ""(#Alarm).alarm_siren() (#Clock).clock_delay(1000) (#Alarm).alarm_off() if ((#Window).windowControl_window == 'closed') {break}""}",0.9,"The generated code performs actions sequentially, while the ground truth uses a variable to store window state before checking."
6,5초마다 실내 공기청정기를 ‘자동’ 모드로 전환해 줘. 그 때마다 확인해서 창문이 열려 있으면 모든 반복을 종료해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 5000, ""code"": ""(#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(\""auto\"")\nstate = (#Window).windowControl_window\nif (state == \""open\"") {\n  break\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 5000,""code"": ""if (true) {(#AirPurifier).airPurifierFanMode_setAirPurifierFanMode('auto') if ((#Window).windowControl_window == 'open') {break}}""}",0.9,"The generated code uses a redundant 'if (true)' condition, while the ground truth directly sets the fan mode."
7,실시간으로 확인해서 토양 습도가 25% 이하로 떨어질 때마다 급수기를 켜고 '급수 시작'이라고 스피커로 출력해줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""triggered := false\nif ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0) {\n  if (triggered == false) {\n    (#Irrigator).switch_on()\n    (#Speaker).mediaPlayback_speak(\""Start watering\"")\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""triggered := false\nif ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25) {if (triggered == false) {(#Irrigator).irrigatorOperatingState_startWatering()\n(#Speaker).mediaPlayback_speak('급수 시작')\ntriggered = true}} else {triggered = false}""}",0.8,"The generated code uses 'irrigatorOperatingState_startWatering' instead of 'switch_on' for the irrigator, and the speaker message is in Korean instead of English, which incurs a language penalty."
7,1초마다 상태를 확인해서 온도가 35도를 초과할 때마다 환풍기를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""triggered := false\nif ((#TemperatureSensor).temperatureMeasurement_temperature > 35.0) {\n  if (triggered == false) {\n    (#Fan).switch_on()\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 1000,""code"": ""triggered := false\nif ((#Fan).temperatureMeasurement_temperature > 35.0) {if (triggered == false) {(#Fan).switch_on()\ntriggered = true}} else {triggered = false}""}",0.7,"The generated code incorrectly uses the Fan's temperature measurement instead of a separate TemperatureSensor, altering the logic."
7,현재 날씨에서 비가 감지될 때마다 관개 장치를 꺼 주고 '비가 감지되었습니다'라고 스피커로 출력해줘. 감지는 1분에 한번씩만 하자.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 60000, ""code"": ""triggered := false\nif ((#WeatherProvider).weatherProvider_weather == \""rain\"") {\n  if (triggered == false) {\n    (#Irrigator).switch_off()\n    (#Speaker).mediaPlayback_speak(\""Rain detected\"")\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 60000,""code"": ""prev_rain := 'not detected'\nif ((#WeatherProvider).weatherProvider_weather == 'rain' and prev_rain != 'rain') { (#Irrigator).switch_off() (#Speaker).mediaPlayback_speak('비가 감지되었습니다') prev_rain = 'rain' } else { prev_rain = (#WeatherProvider).weatherProvider_weather }""}",0.6,"The generated code uses a different logic for tracking rain detection with 'prev_rain' instead of 'triggered', and the speaker message is in Korean instead of English."
7,2초마다 상태를 확인해서 TV가 켜질 때마다 스피커도 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""triggered := false\nif ((#Television).switch_switch == \""on\"") {\n  if (triggered == false) {\n    (#Speaker).switch_on()\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 2000,""code"": ""prev := (#Television).switch_switch if (prev != (#Television).switch_switch and (#Television).switch_switch == 'on') { (#Speaker).switch_on() prev = (#Television).switch_switch }""}",0.5,"The generated code uses a different logic for detecting the television state change, which affects the triggering of the speaker."
7,토양 습도가 25% 이하가 되면 급수기를 켜고 이후 3초마다 상태를 확인해서 습도가 30% 이상이 될 때까지 급수기를 껐다 켰다 반복해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""active := False\nif (active == False) {\n  wait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0)\n  (#Irrigator).switch_on()\n  active = True\n}\nif (active == True) {\n  if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity >= 30.0) {\n      break\n  }\n  (#Irrigator).switch_toggle()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 3000,""code"": ""action := False\nif (action == False) {wait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25)\naction = True}\nif (action == True) {if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity >= 30) {break}\n(#Irrigator).switch_toggle()}""}",0.7,"The generated code uses 'switch_toggle' instead of 'switch_on' after the wait condition, which changes the intended action."
7,"일조량이 200룩스 이하가 되면 4초마다 조명을 켜고, 2초 후에 꺼 주는 동작을 반복해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 4000, ""code"": ""active := False\nif (active == False) {\n  wait until((#LightSensor).lightLevel_light <= 200.0)\n  active = True\n}\nif (active == True) {\n  (#Light).switch_on()\n  (#Clock).clock_delay(2000)\n  (#Light).switch_off()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 4000,""code"": ""action := false\nif (action == false) {wait until((#LightSensor).lightLevel_light <= 200)\naction = true}\nif (action == true) {all(#Light).switch_on()\n(#Clock).clock_delay(2000)\nall(#Light).switch_off()}""}",1.0,
7,"조명이 켜지면 블라인드를 닫고, 이후 2초마다 커튼을 열었다 닫았다 반복해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""active := False\nif (active == False) {\n  wait until((#Light).switch_switch == \""on\"")\n  (#Blind).blind_close()\n  active = True\n}\nif (active == True) {\n  (#Curtain).curtain_open()\n  (#Clock).clock_delay(1000)\n  (#Curtain).curtain_close()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prev_switch := 'off'\ncurtain_toggle := false\nprev_curtain := 'closed'\nif ((#Light).switch_switch == 'on' and prev_switch != 'on') {\n  (#Blind).blind_close()\n  curtain_toggle = true\n}\nprev_switch = (#Light).switch_switch\nif (curtain_toggle == true) {\n  if (prev_curtain == 'closed') {\n    (#Curtain).curtain_open()\n    prev_curtain = 'open'\n  } else {\n    (#Curtain).curtain_close()\n    prev_curtain = 'closed'\n  }\n  (#Clock).clock_delay(2000)\n}""}",0.6,"The generated code uses a different logic for curtain toggling and includes additional state tracking, which changes the behavior."
7,"현관 문이 닫히면 즉시 조명을 끄고, 이후 3초마다 경광등을 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""active := False\nif (active == False) {\n  wait until((#DoorLock).doorControl_door == \""closed\"")\n  (#Light).switch_off()\n  active = True\n}\nif (active == True) {\n  (#Siren).sirenMode_setSirenMode(\""strobe\"")\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 3000,""code"": ""action := false\nif (action == false) {\n wait until((#Door #entrance).doorControl_door == 'closed')\n (#Light).switch_off()\n action = true\n}\nif (action == true) {\n (#Alarm).alarm_strobe()\n}""}",0.8,"The generated code uses 'alarm_strobe' instead of 'sirenMode_setSirenMode(""strobe"")', which may affect the intended alarm behavior."
5,매일 오전 7시에 관개 장치가 꺼져 있고 창문이 닫혀 있으면 관개 장치를 켜고 창문을 열어 줘. 이후 관개 장치가 켜지면 블라인드를 닫아 줘.,"{""name:""Scenario1"", ""cron"":""0 7 * * *"", ""period"":-1, ""code"":""if ((#Irrigator).switch_switch == \""off\"" and (#Window).windowControl_window == \""closed\"") {\n  (#Irrigator).switch_on()\n  (#Window).windowControl_open()\n  wait until((#Irrigator).switch_switch == \""on\"")\n  (#Blind).blind_close()\n}""}","
{""name"": ""Scenario1"",""cron"": ""0 7 * * *"",""period"": 0,""code"": ""if ((#Irrigator).switch_switch == 'off' and (#Window).windowControl_window == 'closed') {(#Irrigator).switch_on() (#Window).windowControl_open()} if ((#Irrigator).switch_switch == 'on') {(#Blind).blind_close()}""}",0.7,"The generated code lacks the 'wait until' construct before closing the blind, which affects the sequence of operations."
7,"실시간으로 확인하여 온도가 28도 이상이면 선풍기를 켜고, 습도가 80% 이상이면 제습기를 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""temperature = (#TemperatureSensor).temperatureMeasurement_temperature\nhumidity = (#HumiditySensor).relativeHumidityMeasurement_humidity\nif (temperature >= 28.0) {\n  (#Fan).switch_on()\n}\nif (humidity >= 80.0) {\n  (#Dehumidifier).switch_on()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if ((#TemperatureSensor).temperatureMeasurement_temperature >= 28) {(#Fan).switch_on()} if ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80) {(#Dehumidifier).switch_on()}""}",1.0,
6,"주말에는 5초마다 펌프가 꺼져 있으면 켜고, 켜져 있으면 꺼 주고, 선풍기 속도를 10으로 설정해 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 * * 6,7"", ""period"": 5000, ""code"": ""weekday = (#Clock).clock_weekday\nif ((weekday != \""saturday\"") and (weekday != \""sunday\"")) {\n  break\n}\n(#Fan).fanControl_setFanSpeed(10)\n(#Pump).switch_toggle()""}"," 
{""name"": ""Scenario1"",""cron"": ""0 0 * * 0,6"",""period"": 5000,""code"": ""if ((#Pump).switch_switch == 'off') {(#Pump).switch_on()} else if ((#Pump).switch_switch == 'on') {(#Pump).switch_off()}(#Fan).fanControl_setFanSpeed(10)""}",0.5,"The generated code uses a different logic for toggling the pump and does not consider the weekday condition, altering the intended behavior."
7,"실시간으로 확인하여 움직임이 감지될 때마다 조명을 켜고, 선풍기 속도를 10 높여 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""motion = (#MotionSensor).motionSensor_motion\nif (motion == \""active\"") {\n  (#Light).switch_on()\n  current_speed = (#Fan).fanControl_fanSpeed\n  new_speed = current_speed + 10\n  (#Fan).fanControl_setFanSpeed(new_speed)\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prevMotion := 'inactive' prevFanSpeed := 0 if ((#MotionSensor).motionSensor_motion == 'active' and prevMotion != 'active') {(#Light).switch_on() prevFanSpeed = (#Fan).fanControl_fanSpeed (#Fan).fanControl_setFanSpeed(prevFanSpeed + 10)} prevMotion = (#MotionSensor).motionSensor_motion""}",0.9,"The generated code tracks previous motion state, which is unnecessary for the intended logic."
5,"실시간으로 확인하여 창문이 열려 있으면 블라인드를 닫고, 창문이 닫혀 있으면 커튼을 열어 줘. 또한 실시간으로 확인하여 알람의 사이렌이 울리고 있지 않다면 즉시 알람의 사이렌을 울려 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""window_status = (#Window).windowControl_window\nif (window_status == \""open\"") {\n  (#Blind).blind_close()\n} else if (window_status == \""closed\"") {\n  (#Curtain).curtain_open()\n}\nalarm_status = (#Alarm).alarm_alarm\nif ((alarm_status != \""siren\"") and (alarm_status != \""both\"")) {\n  (#Alarm).alarm_siren()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if ((#Window).windowControl_window == 'open') {(#Blind).blind_close()} else if ((#Window).windowControl_window == 'closed') {(#Curtain).curtain_open()} if ((#Alarm).alarm_alarm != 'siren') {(#Alarm).alarm_siren()}""}",0.9,"The generated code does not check for 'both' in the alarm condition, which may affect the intended logic."
5,"매주 금요일 오후 6시에 조명이 켜져 있으면 밝기를 30으로 낮추고, TV가 꺼져 있으면 TV를 켜 줘. 선풍기가 꺼져 있으면 선풍기도 켜 줘.","{""name"": ""Scenario1"", ""cron"": ""0 18 * * 5"", ""period"": 0, ""code"": ""if ((#Light).switch_switch == \""on\"") {\n  (#Light).switchLevel_setLevel(30, 0)\n}\nif ((#Television).switch_switch == \""off\"") {\n  (#Television).switch_on()\n}\nif ((#Fan).switch_switch == \""off\"") {\n  (#Fan).switch_on()\n}""}","{""name"": ""Scenario1"",""cron"": ""0 18 * * 5"",""period"": 0,""code"": ""if ((#Light).switch_switch == 'on') {(#Light).switchLevel_setLevel(30,0)} if ((#Television).switch_switch == 'off') {(#Television).switch_on()} if ((#Fan).switch_switch == 'off') {(#Fan).switch_on()}""}",1.0,
6,매일 아침 8시에 스피커가 꺼져 있으면 스피커를 켜고 ‘오늘 날씨입니다’라고 말해 줘. 이후 조명이 꺼져 있으면 켜고 블라인드를 열어 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 8 * * *"", ""period"": 0, ""code"": ""if ((#Speaker).switch_switch == \""off\"") {\n  (#Speaker).switch_on()\n  (#Speaker).mediaPlayback_speak(\""This is the weather today\"")\n  if ((#Light).switch_switch == \""off\"") {\n    (#Light).switch_on()\n    (#Blind).blind_open()\n  }\n}""}","{""name"": ""Scenario1"",""cron"": ""0 8 * * *"",""period"": 0,""code"": ""if ((#Speaker).switch_switch == 'off') {(#Speaker).switch_on() (#Speaker).mediaPlayback_speak('오늘 날씨입니다')} if ((#Light).switch_switch == 'off') {(#Light).switch_on() (#Blind).blind_open()}""}",0.9,"The generated code has the speaker message in Korean instead of English, which incurs a language penalty."
7,1초마다 확인하여 관개 장치가 꺼졌다 켜진 횟수가 4번을 초과하고 펌프가 2번 이상 작동했으면 블라인드를 닫고 커튼을 내려 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""prev_irrigator_state := (#Irrigator).switch_switch\nirrigator_off_to_on_count := 0\nprev_pump_state := (#Pump).switch_switch\npump_on_count := 0\nirrigator_state = (#Irrigator).switch_switch\npump_state = (#Pump).switch_switch\nif ((prev_irrigator_state == \""off\"") and (irrigator_state == \""on\"")) {\n  irrigator_off_to_on_count = irrigator_off_to_on_count + 1\n}\nprev_irrigator_state = irrigator_state\nif ((pump_state == \""on\"") and (prev_pump_state != \""on\"")) {\n  pump_on_count = pump_on_count + 1\n}\nprev_pump_state = pump_state\nif ((irrigator_off_to_on_count > 4) and (pump_on_count >= 2)) {\n  (#Blind).blind_close()\n  (#Curtain).curtain_close()\n  break\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 1000,""code"": ""irrigator_prev := (#Irrigator).switch_switch\npump_prev := (#Pump).switch_switch\nirrigator_toggle_count := 0\npump_on_count := 0\nif ((#Irrigator).switch_switch != irrigator_prev) {irrigator_toggle_count = irrigator_toggle_count + 1}\nirrigator_prev = (#Irrigator).switch_switch\nif ((#Pump).switch_switch == 'on' and pump_prev != 'on') {pump_on_count = pump_on_count + 1}\npump_prev = (#Pump).switch_switch\nif (irrigator_toggle_count > 4 and pump_on_count >= 2) {(#Blind).blind_close() (#Curtain).curtain_close()}""}",0.8,"The generated code does not use the 'off to on' condition for the irrigator, affecting the toggle count logic."
7,"2초마다 체크해서 매일 오전 6시부터 9시 사이에 조명이 켜져 있는 누적 시간이 10분 이상이고, 관개 장치가 세 번 이상 꺼졌다 켜졌으면 스피커로 '관수 완료되었습니다'라고 말해 줘.","{""name"": ""Scenario1"", ""cron"": ""0 6 * * *"", ""period"": 2000, ""code"": ""light_on_duration := 0\nirrigator_toggle_count := 0\nprev_irrigator := \""\""\n\nif ((#Clock).clock_hour < 9) {\n  if ((#Light).switch_switch == \""on\"") {\n    light_on_duration = light_on_duration + 2000\n  }\n\n  current_irrigator = (#Irrigator).switch_switch\n  if ((prev_irrigator == \""on\"") and (current_irrigator == \""off\"")) {\n    irrigator_toggle_count = irrigator_toggle_count + 1\n  }\n  prev_irrigator = current_irrigator\n\n  if ((light_on_duration >= 600000) and (irrigator_toggle_count >= 3)) {\n    (#Speaker).mediaPlayback_speak(\""Watering complete\"")\n    break\n  }\n} else {\n  break\n}""}","
{""name"": ""Scenario1"",""cron"": ""0 6 * * *"",""period"": 2000,""code"": ""accum_time := 0\ncount := 0\nprev_irrigator := (#Irrigator).switch_switch\nif ((#Clock).clock_hour >= 6 and (#Clock).clock_hour < 9) {\n  if ((#Light).switch_switch == 'on') {\n    accum_time = accum_time + 2\n  }\n  curr_irrigator = (#Irrigator).switch_switch\n  if (prev_irrigator == 'off' and curr_irrigator == 'on') {\n    count = count + 1\n  }\n  prev_irrigator = curr_irrigator\n  if (accum_time >= 600 and count >= 3) {\n    (#Speaker).mediaPlayback_speak('관수 완료되었습니다')\n    break\n  }\n} else {\n  break\n}""}",0.7,"The generated code uses a different logic for time accumulation and toggle counting, and the speaker message is in Korean instead of English."
7,"실시간으로 확인하여 토양 습도 센서 값이 연속으로 3회 15 이하를 기록하고 그 중 두 번째 값이 가장 낮았다면 관개 장치를 켜고 블라인드를 닫아 줘. 단, 3월은 제외하고.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""h1 := 100\nh2 := 100\nh3 := 100\n\nif ((#Clock).clock_month != 3) {\n  h1 = h2\n  h2 = h3\n  h3 = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\n\n  if ((h1 <= 15) and (h2 <= 15) and (h3 <= 15) and (h2 < h1) and (h2 < h3)) {\n    (#Irrigator).switch_on()\n    (#Blind).blind_close()\n  }\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""month = (#Clock).clock_month if (month != 3) {prev1 := 0 prev2 := 0 prev3 := 0 action := false min_idx := 0 min_val := 0 if (action == false) {curr = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity prev3 = prev2 prev2 = prev1 prev1 = curr if (prev1 <= 15 and prev2 <= 15 and prev3 <= 15) {if (prev2 <= prev1 and prev2 <= prev3) {action = true}}} if (action == true) {(#Irrigator).switch_on() (#Blind).blind_close() break}""}",0.8,"The generated code uses a different variable initialization and logic for humidity comparison, which affects the intended behavior."
4,"실시간으로 확인하여 움직임이 감지되면 5초 대기 후 조명을 켜고, 10초 후 커튼을 열고, 15초 후 펌프가 꺼져 있으면 펌프를 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#MotionSensor).motionSensor_motion == \""active\"")\n(#Clock).clock_delay(5000)\n(#Light).switch_on()\n(#Clock).clock_delay(10000)\n(#Curtain).curtain_open()\n(#Clock).clock_delay(15000)\nif ((#Pump).switch_switch == \""off\"") {\n  (#Pump).switch_on()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""triggered := false\nstep1 := false\nstep2 := false\nstep3 := false\nstep4 := false\nif ((#MotionSensor).motionSensor_motion == 'active') {if (triggered == false) {step1 = true\ntriggered = true}} else {triggered = false}\nif (step1 == true) {(#Clock).clock_delay(5000)\nstep2 = true\nstep1 = false}\nif (step2 == true) {all(#Light).switch_on()\n(#Clock).clock_delay(5000)\nstep3 = true\nstep2 = false}\nif (step3 == true) {all(#Curtain).curtain_open()\n(#Clock).clock_delay(5000)\nstep4 = true\nstep3 = false}\nif (step4 == true) {if ((#Pump).switch_switch == 'off') {all(#Pump).switch_on()}\nstep4 = false}""}",0.6,"The generated code uses a step-based logic with multiple delays, whereas the ground truth uses a single sequence with different delay durations."
3,"1월 1일에, 실시간으로 확인하여 조명이 꺼지면 3초 대기 후 펌프를 끄고, 5초 후 블라인드를 닫으며, 추가로 7초 후 조명을 다시 켠 다음 알람의 사이렌을 울려 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 1 1 *"", ""period"": 0, ""code"": ""wait until((#Light).switch_switch == \""off\"")\nif (((#Clock).clock_month == 1) and ((#Clock).clock_day == 1)) {\n  (#Clock).clock_delay(3000)\n  (#Pump).switch_off()\n  (#Clock).clock_delay(5000)\n  (#Blind).blind_close()\n  (#Clock).clock_delay(7000)\n  (#Light).switch_on()\n  (#Alarm).alarm_siren()\n}""}","{""name"": ""Scenario1"",""cron"": ""0 0 1 1 *"",""period"": 100,""code"": ""if ((#Light).switch_switch == 'off') {(#Clock).clock_delay(3000)(#Pump).switch_off()(#Clock).clock_delay(5000)(#Blind).blind_close()(#Clock).clock_delay(7000)(#Light).switch_on()(#Alarm).alarm_siren()}""}",0.8,The generated code does not check for the specific date condition before executing the sequence of actions.
4,"에어컨이 켜지면 5초 후 블라인드를 닫고, 5초 더 기다린 후 커튼이 열려 있으면 커튼을 닫고, 이후 10초 후 조명 밝기를 10퍼센트로 낮춰 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#AirConditioner).switch_switch == \""on\"")\n(#Clock).clock_delay(5000)\n(#Blind).blind_close()\n(#Clock).clock_delay(5000)\nif ((#Curtain).curtain_curtain == \""open\"") {\n  (#Curtain).curtain_close()\n}\n(#Clock).clock_delay(10000)\n(#Light).switchLevel_setLevel(10, 1)""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prev := (#AirConditioner).switch_switch\nif ((#AirConditioner).switch_switch == 'on' and prev != 'on') {\n    (#Clock).clock_delay(5000)\n    (#Blind).blind_close()\n    (#Clock).clock_delay(5000)\n    if ((#Curtain).curtain_curtain == 'open') {\n        (#Curtain).curtain_close()\n    }\n    (#Clock).clock_delay(10000)\n    (#Light).switchLevel_setLevel(10,0)\n}\nprev = (#AirConditioner).switch_switch""}",0.9,"The generated code uses a different logic for tracking the air conditioner state, and the final light level setting differs slightly."
8,섹터 에이에 있는 선풍기를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#SectorA #Fan).switch_off()""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""(#SectorA #Fan).switch_off()""}",1.0,
8,섹터 비와 섹터 에이에 있는 선풍기가 모두 켜져 있으면 홀수 태그가 붙은 블라인드 중 하나를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#Fan #SectorA).switch_switch == \""on\"") and (all(#Fan #SectorB).switch_switch == \""on\"")) {\n  (#Odd #Blind).blind_close()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if (all(#SectorB #Fan).switch_switch == 'on' and all(#SectorA #Fan).switch_switch == 'on') {any(#Odd #Blind).blind_close()}""}",0.9,"The generated code uses 'any' instead of 'all' for closing the blinds, which may affect the intended logic."
8,"홀수 태그가 붙은 선풍기 중 하나라도 켜져 있으면, 하단부에 있는 모든 관개 장치를 꺼 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Odd #Fan).switch_switch == \""on\"") {\n  all(#Lower #Irrigator).switch_off()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if ((#Odd #Fan).switch_switch == 'on') {(#Lower #Irrigator).switch_off()}""}",0.9,"The generated code uses 'all' instead of 'any' for the fan condition, which may affect the logic."
8,짝수 태그가 붙은 창문이 열려 있으면 섹터 에이에 있는 선풍기를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Even #Window).windowControl_window == \""open\"") {\n  (#SectorA #Fan).switch_off()\n}""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""if (all(#Even #Window).windowControl_window == 'open') { (#SectorA #Fan).switch_off() }""}",1.0,
8,섹터 비에 있는 홀수 태그가 붙은 관개 장치를 모두 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#SectorB #Odd #Irrigator).switch_off()""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""all(#SectorB #Odd #Irrigator).switch_off()""}",1.0,
