category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
4,"창문이 열려 있으면 5초 후 커튼을 닫고, 10초 더 지난 뒤 블라인드를 닫아 줘.","{""name"": ""Scenario6"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Window).windowControl_window == \""open\"") {\n  (#Clock).clock_delay(5000)\n  (#Curtain).curtain_close()\n  (#Clock).clock_delay(10000)\n  (#Blind).blind_close()\n}""}","[{'name': 'Window Open Curtain Blind Close', 'cron': '', 'period': 100, 'code': 'step := 0\nwaited := 0\nif ((#Window).windowControl_window == ""open"") {\n  if (step == 0) {\n    waited = 0\n    step = 1\n  }\n  if (step == 1) {\n    waited = waited + 100\n    if (waited >= 5000) {\n      (#Curtain).curtain_close()\n      waited = 0\n      step = 2\n    }\n  } else if (step == 2) {\n    waited = waited + 100\n    if (waited >= 10000) {\n      (#Blind).blind_close()\n      step = 3\n      break\n    }\n  }\n} else {\n  step = 0\n  waited = 0\n  break\n}'}]",0.85,"The generated code uses a step-based mechanism for delays, which is more complex than the ground truth."
4,조명이 켜져 있으면 3초 대기 후 조명을 껐다가 3초 뒤 다시 켜 줘.,"{""name"": ""Scenario7"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Light).switch_switch == \""on\"") {\n  (#Clock).clock_delay(3000)\n  (#Light).switch_off()\n  (#Clock).clock_delay(3000)\n  (#Light).switch_on()\n}""}","[{'name': 'Light flicker', 'cron': '', 'period': 100, 'code': 'state := 0\nwaitTime := 0\nif (state == 0) {\n  if ((#Light).switch_switch == ""on"") {\n    waitTime = 3000\n    (#Clock).clock_delay(waitTime)\n    all(#Light).switch_off()\n    waitTime = 3000\n    (#Clock).clock_delay(waitTime)\n    all(#Light).switch_on()\n    state = 1\n  }\n} else {\n  break\n}'}]",0.9,"The generated code uses a state variable to control the flicker, which might lead to different behavior."
4,7초 후에 조명을 끄고 5초 뒤 다시 켜 줘.,"{""name"": ""Scenario8"", ""cron"": """", ""period"": -1, ""code"": ""(#Clock).clock_delay(7000)\n(#Light).switch_off()\n(#Clock).clock_delay(5000)\n(#Light).switch_on()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': '(#Clock).clock_delay(7000)\n(#Light).switch_off()\n(#Clock).clock_delay(5000)\n(#Light).switch_on()'}]",1.0,
4,문이 닫혀 있는데 5초가 지나도 창문이 열려 있지 않으면 블라인드를 열어 줘.,"{""name"": ""Scenario9"", ""cron"": """", ""period"": -1, ""code"": ""if ((#DoorLock).doorControl_door == \""closed\"") {\n  (#Clock).clock_delay(5000)\n  if ((#Window).windowControl_window != \""open\"") {\n      (#Blind).blind_open()\n  }\n}""}","[{'name': 'OpenBlindsIfDoorClosedWindowNotOpen', 'cron': '', 'period': 100, 'code': 'triggered := false\nwait until((#DoorLock).doorControl_door == ""closed"")\n(#Clock).clock_delay(5000)\nif ((#Window).windowControl_window != ""open"") and (triggered == false) {\n  (#Blind).blind_open()\n  triggered = true\n}'}]",0.85,"The generated code uses a wait-until for the door condition and a triggered flag, which might lead to different behavior."
4,"커튼이 열린 상태라면 2초 뒤 조명을 50으로 낮추고, 다시 4초 기다려서 꺼 줘.","{""name"": ""Scenario10"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Curtain).curtain_curtain == \""open\"") {\n  (#Clock).clock_delay(2000)\n  (#Light).switchLevel_setLevel(50, 0)\n  (#Clock).clock_delay(4000)\n  (#Light).switch_off()\n}""}","[{'name': 'CurtainLightControl', 'cron': '', 'period': -1, 'code': 'if ((#Curtain).curtain_curtain == ""open"") {\n  (#Clock).clock_delay(2000)\n  (#Light).switchLevel_setLevel(50, 0)\n  (#Clock).clock_delay(4000)\n  (#Light).switch_off()\n}'}]",1.0,
6,5초마다 토양 습도를 측정해서 30% 이하이면 급수기를 켜 줘. 만약 그 때 온도가 35도 이상이면 급수기를 끄고 반복도 종료해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 5000, ""code"": ""soil = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\ntemp = (#TemperatureSensor).temperatureMeasurement_temperature\nif (soil <= 30.0) {\n  (#Irrigator).switch_on()\n  if (temp >= 35.0) {\n      (#Irrigator).switch_off()\n      break\n  }\n}""}","[{'name': 'SoilMoistureIrrigationControl', 'cron': '', 'period': 5000, 'code': 'stopLoop := false\nif (stopLoop == false) {\n  soilMoisture = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\n  temperature = (#TemperatureSensor).temperatureMeasurement_temperature\n  if ((soilMoisture < 30.0) and (temperature <= 35.0)) {\n    (#Irrigator).switch_on()\n  } else {\n    (#Irrigator).switch_off()\n  }\n  if (temperature > 35.0) {\n    (#Irrigator).switch_off()\n    stopLoop = true\n    break\n  }\n} else {\n  break\n}'}]",0.85,"The generated code uses a stopLoop flag and a different logic for temperature condition, which might lead to different behavior."
6,3초 간격으로 조명을 10번 깜빡여 줘. 깜빡일 때마다 확인해서 비 감지 센서가 비를 감지하는 순간 반복을 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""count := 0\n\nif (count >= 10) {\n  break\n}\n(#Light).switch_toggle()\nrain = (#WeatherProvider).weatherProvider_weather\nif (rain == \""rain\"") {\n  break\n}\ncount = count + 1""}","[{'name': 'BlinkLightWithRainStop', 'cron': '', 'period': 3000, 'code': 'blinkCount := 0\nif (any(#WeatherProvider).weatherProvider_weather == ""rain"") {\n  break\n}\nif (blinkCount < 10) {\n  if ((#Light).switch_switch == ""off"") {\n    (#Light).switch_on()\n  } else {\n    (#Light).switch_off()\n  }\n  blinkCount = blinkCount + 1\n} else {\n  (#Light).switch_off()\n  break\n}'}]",0.9,"The generated code uses a different logic for toggling the light and checking rain condition, which might lead to different behavior."
6,1초마다 선풍기의 전원을 켜고 끄는 토글 동작을 반복해 줘. 매번 동작 직전에 습도를 확인해서 80% 이상이면 반복을 즉시 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""humidity = (#AirQualityDetector).relativeHumidityMeasurement_humidity\nif (humidity >= 80.0) {\n  break\n}\n(#Fan).switch_toggle()""}","[{'name': 'FanToggleWithHumidityCheck', 'cron': '', 'period': 1000, 'code': 'stopLoop := false\nif (stopLoop == false) {\n  humidity = (#HumiditySensor).relativeHumidityMeasurement_humidity\n  if (humidity > 80.0) {\n    stopLoop = true\n  } else {\n    all(#Fan).switch_toggle()\n  }\n}\nif (stopLoop == true) {\n  break\n}'}]",0.8,"The generated code uses a stopLoop flag and a different sensor for humidity, which might lead to different behavior."
6,5초마다 블라인드를 10퍼센트씩 닫아줘. 더 이상 못 내릴 때까지.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 5000, ""code"": ""current_level = (#Blind).blindLevel_blindLevel\nif (current_level <= 10) {\n  (#Blind).blindLevel_setBlindLevel(0)\n  break\n}\nnext_level = current_level - 10\n(#Blind).blindLevel_setBlindLevel(next_level)""}","[{'name': 'CloseBlindsGradually', 'cron': '', 'period': 5000, 'code': 'fully_closed := false\nif (fully_closed == false) {\n  level = (#Blind).blindLevel_blindLevel\n  new_level = level - 10\n  if (new_level <= 0) {\n    new_level = 0\n    fully_closed = true\n  }\n  (#Blind).blindLevel_setBlindLevel(new_level)\n} else {\n  break\n}'}]",0.9,"The generated code uses a fully_closed flag, which might lead to different behavior."
6,"10초마다 관개기를 켰다가 5초 뒤에 꺼 줘. 관개기를 끌 때, 켤 때 모두 확인해서 일조량이 500룩스 이상이면 관개기를 끄고 반복을 종료해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 10000, ""code"": ""lux = (#LightSensor).lightLevel_light\nif (lux >= 500.0) {\n  (#Irrigator).switch_off()\n  break\n}\n(#Irrigator).switch_on()\n(#Clock).clock_delay(5000)\nlux = (#LightSensor).lightLevel_light\nif (lux >= 500.0) {\n  (#Irrigator).switch_off()\n  break\n}\n(#Irrigator).switch_off()""}","[{'name': 'IrrigatorCycleWithLightCheck', 'cron': '', 'period': 1000, 'code': 'cycleCount := 0\nloopActive := true\nif (loopActive == true) {\n  lightLevel = (#LightSensor).lightLevel_light\n  if (lightLevel > 500.0) {\n    (#Irrigator).switch_off()\n    loopActive = false\n    break\n  }\n  cyclePhase = cycleCount % 10\n  if (cyclePhase < 5) {\n    if ((#Irrigator).switch_switch != ""on"") {\n      (#Irrigator).switch_on()\n    }\n  } else {\n    if ((#Irrigator).switch_switch != ""off"") {\n      (#Irrigator).switch_off()\n    }\n  }\n  cycleCount = cycleCount + 1\n} else {\n  break\n}'}]",0.75,"The generated code uses a cycle-based mechanism for irrigation, which is more complex than the ground truth."
6,2초마다 거실 조명을 켰다 껐다 반복해 줘. 조명을 끌 때마다 확인해서 창문이 열려 있는 게 감지되면 반복을 즉시 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""(#Light).switch_toggle()\nlight_state = (#Light).switch_switch\nif (light_state == \""off\"") {\n  window_state = (#Window).windowControl_window\n  if (window_state == \""open\"") {\n      break\n  }\n}""}","[{'name': 'LivingRoomLightToggle', 'cron': '', 'period': 2000, 'code': 'loop_active := true\nif (loop_active == true) {\n  if ((#Light).switch_switch == ""off"") {\n    (#Light).switch_on()\n  } else {\n    (#Light).switch_off()\n    if (any(#Window).windowControl_window == ""open"") {\n      loop_active = false\n      break\n    }\n  }\n}'}]",0.85,"The generated code uses a loop_active flag and a different logic for toggling the light, which might lead to different behavior."
6,3초마다 텔레비전의 볼륨을 1씩 증가시켜서 5단계가 되면 초기값으로 되돌리는 동작을 반복해 줘. 초기값으로 되돌릴 때 확인해서 움직임이 감지되면 반복을 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""volume := 0\n\nif (volume >= 5) {\n  motion = (#MotionSensor).motionSensor_motion\n  if (motion == \""active\"") {\n      break\n  }\n  volume = 0\n} else {\n  volume = volume + 1\n}\n(#Television).audioVolume_setVolume(volume)""}","[{'name': 'TelevisionVolumeCycle', 'cron': '', 'period': 3000, 'code': 'initialVolume := (#Television).audioVolume_volume\ncurrentVolume := initialVolume\nstopCycle := false\nif (stopCycle == false) {\n  newVolume = currentVolume + 1\n  if (newVolume >= 5) {\n    (#Television).audioVolume_setVolume(initialVolume)\n    currentVolume = initialVolume\n    if ((#MotionSensor).motionSensor_motion == active) {\n      stopCycle = true\n    }\n  } else {\n    (#Television).audioVolume_setVolume(newVolume)\n    currentVolume = newVolume\n  }\n}'}]",0.8,"The generated code uses a different logic for cycling the volume, which might lead to different behavior."
6,10초마다 블라인드를 완전히 닫아 줘. 그 때마다 확인해서 TV가 켜져 있으면 즉시 반복을 종료해.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 10000, ""code"": ""(#Blind).blind_close()\ntv = (#Television).switch_switch\nif (tv == \""on\"") {\n  break\n}""}","[{'name': 'CloseBlindsEvery10SecondsUnlessTVOn', 'cron': '', 'period': 10000, 'code': 'if ((#Television).switch_switch == ""on"") {\n  break\n}\nall(#Blind).blindLevel_setBlindLevel(0)'}]",0.9,"The generated code uses a different method for closing blinds, which might lead to different behavior."
6,"2초마다 알람의 사이렌을 1초간 울렸다 꺼지게 하고, 알람의 사이렌을 울릴 때마다 창문이 닫혀 있는지 확인해서 닫혀 있으면 반복을 중단해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""(#Alarm).alarm_siren()\nstate = (#Window).windowControl_window\n(#Clock).clock_delay(1000)\n(#Alarm).alarm_off()\nif (state == \""closed\"") {\n  break\n}""}","[{'name': 'AlarmSirenEvery2Seconds', 'cron': '', 'period': 100, 'code': 'triggered := false\nif (triggered == false) {\n  if ((#Window).windowControl_window == #Window.windowEnum.closed) {\n    break\n  }\n  (#Alarm).alarm_siren()\n  triggered = true\n  (#Clock).clock_delay(1000)\n  (#Alarm).alarm_off()\n}\nif (triggered == true) {\n  (#Clock).clock_delay(1000)\n  triggered = false\n}'}]",0.85,"The generated code uses a triggered flag and a different logic for window condition, which might lead to different behavior."
6,5초마다 실내 공기청정기를 ‘자동’ 모드로 전환해 줘. 그 때마다 확인해서 창문이 열려 있으면 모든 반복을 종료해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 5000, ""code"": ""(#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(\""auto\"")\nstate = (#Window).windowControl_window\nif (state == \""open\"") {\n  break\n}""}","[{'name': 'AirPurifierAutoMode', 'cron': '', 'period': 5000, 'code': 'loopActive := true\nif (loopActive == true) {\n  if (any(#Window).windowControl_window == open) {\n    loopActive = false\n    break\n  } else {\n    all(#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(auto)\n  }\n}'}]",0.9,"The generated code uses a loopActive flag and a different logic for window condition, which might lead to different behavior."
7,실시간으로 확인해서 토양 습도가 25% 이하로 떨어질 때마다 급수기를 켜고 '급수 시작'이라고 스피커로 출력해줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""triggered := false\nif ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0) {\n  if (triggered == false) {\n    (#Irrigator).switch_on()\n    (#Speaker).mediaPlayback_speak(\""Start watering\"")\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}","[{'name': 'SoilHumidityIrrigation', 'cron': '', 'period': 1000, 'code': 'triggered := false\nsoilHumidity = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\nif ((soilHumidity < 25.0) and (triggered == false)) {\n  (#Irrigator).switch_on()\n  (#Speaker).mediaPlayback_speak(""급수 시작"")\n  triggered = true\n} else {\n  if (soilHumidity >= 25.0) {\n    triggered = false\n  }\n}'}]",0.85,"The generated code uses a single if-else structure with a nested if, while the ground truth uses a nested if structure. The condition check for soil humidity is slightly different (< vs <=), and the period is different (1000 vs 100)."
7,1초마다 상태를 확인해서 온도가 35도를 초과할 때마다 환풍기를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""triggered := false\nif ((#TemperatureSensor).temperatureMeasurement_temperature > 35.0) {\n  if (triggered == false) {\n    (#Fan).switch_on()\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}","[{'name': 'TemperatureFanControl', 'cron': '', 'period': 1000, 'code': 'if ((#TemperatureSensor).temperatureMeasurement_temperature > 35.0) {\n  (#Fan).switch_on()\n}'}]",0.7,"The generated code lacks the 'triggered' state management present in the ground truth, which prevents repeated fan activation."
7,현재 날씨에서 비가 감지될 때마다 관개 장치를 꺼 주고 '비가 감지되었습니다'라고 스피커로 출력해줘. 감지는 1분에 한번씩만 하자.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 60000, ""code"": ""triggered := false\nif ((#WeatherProvider).weatherProvider_weather == \""rain\"") {\n  if (triggered == false) {\n    (#Irrigator).switch_off()\n    (#Speaker).mediaPlayback_speak(\""Rain detected\"")\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}","[{'name': 'Rain Detection and Irrigator Control', 'cron': '', 'period': 60000, 'code': 'rainDetected := false\nif ((#WeatherProvider).weatherProvider_weather == ""rain"") {\n  if (rainDetected == false) {\n    all(#Irrigator).switch_off()\n    (#Speaker).mediaPlayback_speak(""비 감지"")\n    rainDetected = true\n  }\n} else {\n  rainDetected = false\n}'}]",0.95,"The generated code uses 'rainDetected' instead of 'triggered', and the action target 'all(#Irrigator)' is used instead of '(#Irrigator)'."
7,2초마다 상태를 확인해서 TV가 켜질 때마다 스피커도 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""triggered := false\nif ((#Television).switch_switch == \""on\"") {\n  if (triggered == false) {\n    (#Speaker).switch_on()\n    triggered = true\n  }\n} else {\n  triggered = false\n}""}","[{'name': 'TurnOnSpeakersWhenTVOn', 'cron': '', 'period': 2000, 'code': 'previous_tv_on := false\ncurrent_tv_on = ((#Television).switch_switch == ""on"")\nif ((current_tv_on == true) and (previous_tv_on == false)) {\n  (#Speaker).switch_on()\n}\nprevious_tv_on = current_tv_on'}]",0.8,"The generated code uses a different state variable 'previous_tv_on' instead of 'triggered', and updates it after the action."
7,토양 습도가 25% 이하가 되면 급수기를 켜고 이후 3초마다 상태를 확인해서 습도가 30% 이상이 될 때까지 급수기를 껐다 켰다 반복해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""active := False\nif (active == False) {\n  wait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0)\n  (#Irrigator).switch_on()\n  active = True\n}\nif (active == True) {\n  if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity >= 30.0) {\n      break\n  }\n  (#Irrigator).switch_toggle()\n}""}","[{'name': 'IrrigatorControl', 'cron': '', 'period': 3000, 'code': 'irrigatorOn := false\nif ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 25.0) {\n  if (irrigatorOn == false) {\n    (#Irrigator).switch_on()\n    irrigatorOn = true\n  } else {\n    (#Irrigator).switch_off()\n    (#Clock).clock_delay(100)\n    (#Irrigator).switch_on()\n  }\n} else {\n  if (irrigatorOn == true) {\n    (#Irrigator).switch_off()\n    irrigatorOn = false\n    break\n  }\n}'}]",0.6,"The generated code uses a different logic for toggling the irrigator and includes a delay, whereas the ground truth uses a 'wait until' construct and toggles based on soil humidity."
7,"일조량이 200룩스 이하가 되면 4초마다 조명을 켜고, 2초 후에 꺼 주는 동작을 반복해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 4000, ""code"": ""active := False\nif (active == False) {\n  wait until((#LightSensor).lightLevel_light <= 200.0)\n  active = True\n}\nif (active == True) {\n  (#Light).switch_on()\n  (#Clock).clock_delay(2000)\n  (#Light).switch_off()\n}""}","[{'name': 'Sunlight Controlled Light Blink', 'cron': '', 'period': 1000, 'code': 'timer := 0\nlightOn := false\nwait until((#LightSensor).lightLevel_light < 200.0)\ntimer = timer + 1000\nif (timer >= 4000) {\n  (#Light).switch_on()\n  lightOn = true\n}\nif ((lightOn == true) and (timer >= 6000)) {\n  (#Light).switch_off()\n  timer = 0\n  lightOn = false\n}'}]",0.7,"The generated code uses a timer to control the light blink, while the ground truth uses a 'wait until' and clock delay for timing."
7,"조명이 켜지면 블라인드를 닫고, 이후 2초마다 커튼을 열었다 닫았다 반복해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""active := False\nif (active == False) {\n  wait until((#Light).switch_switch == \""on\"")\n  (#Blind).blind_close()\n  active = True\n}\nif (active == True) {\n  (#Curtain).curtain_open()\n  (#Clock).clock_delay(1000)\n  (#Curtain).curtain_close()\n}""}","[{'name': 'BlindCurtainControl', 'cron': '', 'period': 100, 'code': 'blindsClosed := false\ncurtainOpened := false\ncurtainLastToggleTime := 0\nnow := 0\nif ((#Light).switch_switch == ""on"") and (blindsClosed == false) {\n  all(#Blind).blind_close()\n  blindsClosed = true\n  curtainOpened = false\n  curtainLastToggleTime = 0\n} else if (blindsClosed == true) {\n  now = (#Clock).clock_timestamp\n  if (curtainLastToggleTime == 0) {\n    (#Curtain).curtain_open()\n    curtainOpened = true\n    curtainLastToggleTime = now\n  } else {\n    elapsed = now - curtainLastToggleTime\n    if (elapsed >= 2000) {\n      if (curtainOpened == true) {\n        (#Curtain).curtain_close()\n        curtainOpened = false\n      } else {\n        (#Curtain).curtain_open()\n        curtainOpened = true\n      }\n      curtainLastToggleTime = now\n    }\n  }\n}'}]",0.65,"The generated code uses a timestamp-based toggle logic for curtains, while the ground truth uses a 'wait until' and clock delay for curtain control."
7,"현관 문이 닫히면 즉시 조명을 끄고, 이후 3초마다 경광등을 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""active := False\nif (active == False) {\n  wait until((#DoorLock).doorControl_door == \""closed\"")\n  (#Light).switch_off()\n  active = True\n}\nif (active == True) {\n  (#Siren).sirenMode_setSirenMode(\""strobe\"")\n}""}","[{'name': 'TurnOffLightsAfterFrontDoorClose', 'cron': '', 'period': 100, 'code': 'turnedOff := false\nwait until((#DoorLock).doorControl_door == ""closed"")\nif (turnedOff == false) {\n  all(#Light).switch_off()\n  turnedOff = true\n} else {\n  all(#Light).switch_off()\n}'}]",0.75,"The generated code focuses on turning off lights repeatedly, while the ground truth includes a siren activation after the door closes."
5,매일 오전 7시에 관개 장치가 꺼져 있고 창문이 닫혀 있으면 관개 장치를 켜고 창문을 열어 줘. 이후 관개 장치가 켜지면 블라인드를 닫아 줘.,"{""name:""Scenario1"", ""cron"":""0 7 * * *"", ""period"":-1, ""code"":""if ((#Irrigator).switch_switch == \""off\"" and (#Window).windowControl_window == \""closed\"") {\n  (#Irrigator).switch_on()\n  (#Window).windowControl_open()\n  wait until((#Irrigator).switch_switch == \""on\"")\n  (#Blind).blind_close()\n}""}","[{'name': 'Morning Irrigation and Window Open', 'cron': '0 7 * * *', 'period': 0, 'code': 'if ((#Irrigator).switch_switch == ""off"" and all(#Window).windowControl_window == ""closed"") {\n  (#Irrigator).switch_on()\n  all(#Window).windowControl_open()\n}'}, {'name': 'Close Blinds When Irrigation On', 'cron': '', 'period': -1, 'code': 'wait until((#Irrigator).switch_switch == ""on"")\nall(#Blind).blind_close()'}]",0.9,"The generated code splits the logic into two separate scripts, while the ground truth combines them into one. The actions and conditions are otherwise similar."
7,"실시간으로 확인하여 온도가 28도 이상이면 선풍기를 켜고, 습도가 80% 이상이면 제습기를 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""temperature = (#TemperatureSensor).temperatureMeasurement_temperature\nhumidity = (#HumiditySensor).relativeHumidityMeasurement_humidity\nif (temperature >= 28.0) {\n  (#Fan).switch_on()\n}\nif (humidity >= 80.0) {\n  (#Dehumidifier).switch_on()\n}""}","[{'name': 'TemperatureFanDehumidifierControl', 'cron': '', 'period': 1000, 'code': 'if ((#TemperatureSensor).temperatureMeasurement_temperature > 28.0) {\n  all(#Fan).switch_on()\n} else {\n  all(#Fan).switch_off()\n}\nif ((#HumiditySensor).relativeHumidityMeasurement_humidity > 80.0) {\n  all(#Dehumidifier).switch_on()\n} else {\n  all(#Dehumidifier).switch_off()\n}'}]",0.85,"The generated code includes explicit off actions for both fan and dehumidifier, while the ground truth only specifies on actions when conditions are met."
6,"주말에는 5초마다 펌프가 꺼져 있으면 켜고, 켜져 있으면 꺼 주고, 선풍기 속도를 10으로 설정해 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 * * 6,7"", ""period"": 5000, ""code"": ""weekday = (#Clock).clock_weekday\nif ((weekday != \""saturday\"") and (weekday != \""sunday\"")) {\n  break\n}\n(#Fan).fanControl_setFanSpeed(10)\n(#Pump).switch_toggle()""}","[{'name': 'Weekend Pump Toggle and Fan Speed Set', 'cron': '', 'period': 5000, 'code': 'toggleFlag := false\nif ((#Clock).clock_weekday == #Clock.clock_weekday or (#Clock).clock_weekday == #Clock.clock_weekday) {\n  if ((#Pump).switch_switch == ""off"") {\n    (#Pump).switch_on()\n  } else if ((#Pump).switch_switch == ""on"") {\n    (#Pump).switch_off()\n  }\n  (#Fan).fanControl_setFanSpeed(10)\n} else {\n}'}]",0.6,"The generated code uses a redundant condition for weekdays and directly toggles the pump, while the ground truth checks for specific weekend days and uses a break statement."
7,"실시간으로 확인하여 움직임이 감지될 때마다 조명을 켜고, 선풍기 속도를 10 높여 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""motion = (#MotionSensor).motionSensor_motion\nif (motion == \""active\"") {\n  (#Light).switch_on()\n  current_speed = (#Fan).fanControl_fanSpeed\n  new_speed = current_speed + 10\n  (#Fan).fanControl_setFanSpeed(new_speed)\n}""}","[{'name': 'Motion Activated Light and Fan Speed Increase', 'cron': '', 'period': 1000, 'code': 'previousMotionActive := false\nmotionActive = (any(#MotionSensor).motionSensor_motion == ""active"")\nif (motionActive == true) {\n  if (previousMotionActive == false) {\n    all(#Light).switch_on()\n    currentSpeed = (#Fan).fanControl_percent\n    newSpeed = currentSpeed + 10\n    if (newSpeed > 100) {\n      newSpeed = 100\n    }\n    all(#Fan).fanControl_setPercent(newSpeed)\n  }\n  previousMotionActive = true\n} else {\n  previousMotionActive = false\n}'}]",0.8,"The generated code includes a check for previous motion state and limits fan speed to 100, while the ground truth directly increases fan speed without such checks."
5,"실시간으로 확인하여 창문이 열려 있으면 블라인드를 닫고, 창문이 닫혀 있으면 커튼을 열어 줘. 또한 실시간으로 확인하여 알람의 사이렌이 울리고 있지 않다면 즉시 알람의 사이렌을 울려 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""window_status = (#Window).windowControl_window\nif (window_status == \""open\"") {\n  (#Blind).blind_close()\n} else if (window_status == \""closed\"") {\n  (#Curtain).curtain_open()\n}\nalarm_status = (#Alarm).alarm_alarm\nif ((alarm_status != \""siren\"") and (alarm_status != \""both\"")) {\n  (#Alarm).alarm_siren()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 1000, 'code': 'triggeredAlarm := false\nif ((#Window).windowControl_window == ""open"") {\n  (#Blind).blind_close()\n} else if ((#Window).windowControl_window == ""closed"") {\n  (#Curtain).curtain_open()\n}\nif ((#Alarm).alarm_alarm != ""siren"") {\n  if (triggeredAlarm == false) {\n    (#Alarm).alarm_siren()\n    triggeredAlarm = true\n  }\n} else {\n  triggeredAlarm = false\n}'}]",0.9,"The generated code uses a 'triggeredAlarm' state variable, while the ground truth uses a direct condition check for alarm status."
5,"매주 금요일 오후 6시에 조명이 켜져 있으면 밝기를 30으로 낮추고, TV가 꺼져 있으면 TV를 켜 줘. 선풍기가 꺼져 있으면 선풍기도 켜 줘.","{""name"": ""Scenario1"", ""cron"": ""0 18 * * 5"", ""period"": 0, ""code"": ""if ((#Light).switch_switch == \""on\"") {\n  (#Light).switchLevel_setLevel(30, 0)\n}\nif ((#Television).switch_switch == \""off\"") {\n  (#Television).switch_on()\n}\nif ((#Fan).switch_switch == \""off\"") {\n  (#Fan).switch_on()\n}""}","[{'name': 'FridayEveningAdjustment', 'cron': '0 18 * * 5', 'period': 0, 'code': 'if (any(#Light).switch_switch == ""on"") {\n  all(#Light).switchLevel_setLevel(30, 0)\n}\nif (all(#Television).switch_switch == ""off"") {\n  all(#Television).switch_on()\n}\nif (any(#Fan).switch_switch == ""off"") {\n  all(#Fan).switch_on()\n}'}]",0.95,"The generated code uses 'all' and 'any' for device checks, while the ground truth uses direct checks. The actions are otherwise similar."
6,매일 아침 8시에 스피커가 꺼져 있으면 스피커를 켜고 ‘오늘 날씨입니다’라고 말해 줘. 이후 조명이 꺼져 있으면 켜고 블라인드를 열어 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 8 * * *"", ""period"": 0, ""code"": ""if ((#Speaker).switch_switch == \""off\"") {\n  (#Speaker).switch_on()\n  (#Speaker).mediaPlayback_speak(\""This is the weather today\"")\n  if ((#Light).switch_switch == \""off\"") {\n    (#Light).switch_on()\n    (#Blind).blind_open()\n  }\n}""}","[{'name': 'MorningAnnouncementAndLighting', 'cron': '0 8 * * *', 'period': 0, 'code': 'if ((#Speaker).switch_switch == ""off"") {\n  (#Speaker).switch_on()\n  (#Speaker).mediaPlayback_speak(""오늘의 날씨입니다."")\n}\nif (any(#Light).switch_switch == ""off"") {\n  all(#Light).switch_on()\n}\nall(#Blind).blind_open()'}]",0.85,"The generated code separates the light and blind actions, while the ground truth nests them under the speaker condition."
