category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
6,3초마다 텔레비전의 볼륨을 1씩 증가시켜서 5단계가 되면 초기값으로 되돌리는 동작을 반복해 줘. 초기값으로 되돌릴 때 확인해서 움직임이 감지되면 반복을 중단해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""volume := 0\n\nif (volume >= 5) {\nmotion = (#MotionSensor).motionSensor_motion\nif (motion == \""active\"") {\nbreak\n}\nvolume = 0\n} else {\nvolume = volume + 1\n}\n(#Television).audioVolume_setVolume(volume)""}","
{""name"": ""Scenario1"",""cron"": """",""period"": 3000,""code"": ""init := false\nprev_volume := 0\nif (init == false) {\n    prev_volume = (#Television).audioVolume_volume\n    init = true\n}\nvolume = (#Television).audioVolume_volume\nif (volume < 5) {\n    (#Television).audioVolume_setVolume(volume + 1)\n} else {\n    (#Television).audioVolume_setVolume(prev_volume)\n    if ((#MotionSensor).motionSensor_motion == 'active') {\n        break\n    }\n}""}",0.6,"The generated code uses 'init' and 'prev_volume' for volume management, which differs from the ground truth logic."
6,10초마다 블라인드를 완전히 닫아 줘. 그 때마다 확인해서 TV가 켜져 있으면 즉시 반복을 종료해.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 10000, ""code"": ""(#Blind).blind_close()\ntv = (#Television).switch_switch\nif (tv == \""on\"") {\nbreak\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": 10000,""code"": ""if ((#Television).switch_switch == 'on') {break} (#Blind).blind_close()""}",0.8,"The order of operations differs, which might affect the timing of actions."
6,"2초마다 알람의 사이렌을 1초간 울렸다 꺼지게 하고, 알람의 사이렌을 울릴 때마다 창문이 닫혀 있는지 확인해서 닫혀 있으면 반복을 중단해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""(#Alarm).alarm_siren()\nstate = (#Window).windowControl_window\n(#Clock).clock_delay(1000)\n(#Alarm).alarm_off()\nif (state == \""closed\"") {\nbreak\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": 2000,""code"": ""if ((#Window).windowControl_window == 'closed') {break} (#Alarm).alarm_siren() (#Clock).clock_delay(1000) (#Alarm).alarm_off()""}",0.8,"The order of operations differs, which might affect the timing of actions."
6,5초마다 실내 공기청정기를 ‘자동’ 모드로 전환해 줘. 그 때마다 확인해서 창문이 열려 있으면 모든 반복을 종료해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 5000, ""code"": ""(#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(\""auto\"")\nstate = (#Window).windowControl_window\nif (state == \""open\"") {\nbreak\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": 5000,""code"": ""if ((#Window).windowControl_window == 'open') {break} (#AirPurifier).airPurifierFanMode_setAirPurifierFanMode('auto')""}",0.8,"The order of operations differs, which might affect the timing of actions."
7,실시간으로 확인해서 토양 습도가 25% 이하로 떨어질 때마다 급수기를 켜고 '급수 시작'이라고 스피커로 출력해줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""triggered := false\nif ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0) {\nif (triggered == false) {\n(#Irrigator).switch_on()\n(#Speaker).mediaPlayback_speak(\""Start watering\"")\ntriggered = true\n}\n} else {\ntriggered = false\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prev_soil := (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity soil = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity if ((prev_soil > 25) and (soil <= 25)) { (#Irrigator).irrigatorOperatingState_startWatering() (#Speaker).mediaPlayback_speak('급수 시작') } prev_soil = soil""}",0.6,"The generated code uses a previous soil moisture value to determine when to start watering, while the ground truth uses a triggered flag to ensure the action is only performed once. The action logic and conditions differ significantly."
7,1초마다 상태를 확인해서 온도가 35도를 초과할 때마다 환풍기를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""triggered := false\nif ((#TemperatureSensor).temperatureMeasurement_temperature > 35.0) {\nif (triggered == false) {\n(#Fan).switch_on()\ntriggered = true\n}\n} else {\ntriggered = false\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": 1000,""code"": ""prev_temp := (#TemperatureSensor).temperatureMeasurement_temperature\ntemp = (#TemperatureSensor).temperatureMeasurement_temperature\nif ((prev_temp <= 35) and (temp > 35)) {\n    (#Fan).switch_on()\n}\nprev_temp = temp""}",0.6,"The generated code checks for a temperature increase past 35 degrees, while the ground truth uses a triggered flag to ensure the fan is only turned on once. The control logic differs significantly."
7,현재 날씨에서 비가 감지될 때마다 관개 장치를 꺼 주고 '비가 감지되었습니다'라고 스피커로 출력해줘. 감지는 1분에 한번씩만 하자.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 60000, ""code"": ""triggered := false\nif ((#WeatherProvider).weatherProvider_weather == \""rain\"") {\nif (triggered == false) {\n(#Irrigator).switch_off()\n(#Speaker).mediaPlayback_speak(\""Rain detected\"")\ntriggered = true\n}\n} else {\ntriggered = false\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 60000,""code"": ""if ((#WeatherProvider).weatherProvider_Weather == 'rain') { (#Irrigator).switch_off() (#Speaker).mediaPlayback_speak('비가 감지되었습니다') }""}",0.7,"The generated code directly performs actions when rain is detected, while the ground truth uses a triggered flag to ensure actions are only performed once. The logic for repeated execution differs."
7,2초마다 상태를 확인해서 TV가 켜질 때마다 스피커도 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""triggered := false\nif ((#Television).switch_switch == \""on\"") {\nif (triggered == false) {\n(#Speaker).switch_on()\ntriggered = true\n}\n} else {\ntriggered = false\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": 2000,""code"": ""prev_tv_state := (#Television).switch_switch\ntv_state = (#Television).switch_switch\nif ((prev_tv_state == 'off') and (tv_state == 'on')) {\n    (#Speaker).switch_on()\n}\nprev_tv_state = tv_state""}",0.6,"The generated code checks for a state change from 'off' to 'on', while the ground truth uses a triggered flag to ensure the speaker is only turned on once. The logic for detecting state changes differs."
7,토양 습도가 25% 이하가 되면 급수기를 켜고 이후 3초마다 상태를 확인해서 습도가 30% 이상이 될 때까지 급수기를 껐다 켰다 반복해 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""active := False\nif (active == False) {\nwait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0)\n(#Irrigator).switch_on()\nactive = True\n}\nif (active == True) {\nif ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity >= 30.0) {\nbreak\n}\n(#Irrigator).switch_toggle()\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": 3000,""code"": ""activated := false\nwait until((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25)\nactivated = true\nif (activated == true) {\n    if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity < 30) {\n        (#Irrigator).switch_toggle()\n    } else {\n        break\n    }\n}""}",0.8,"Both codes use a wait until condition and toggle the irrigator, but the generated code toggles based on a different condition and lacks the initial switch on action. The logic is similar but not identical."
7,"일조량이 200룩스 이하가 되면 4초마다 조명을 켜고, 2초 후에 꺼 주는 동작을 반복해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 4000, ""code"": ""active := False\nif (active == False) {\nwait until((#LightSensor).lightLevel_light <= 200.0)\nactive = True\n}\nif (active == True) {\n(#Light).switch_on()\n(#Clock).clock_delay(2000)\n(#Light).switch_off()\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": 4000,""code"": ""action := false\nif (action == false) {\n    wait until((#LightSensor).lightLevel_light <= 200)\n    action = true\n}\nif (action == true) {\n    (#Light).switch_on()\n    (#Clock).clock_delay(2000)\n    (#Light).switch_off()\n}""}",1.0,
7,"조명이 켜지면 블라인드를 닫고, 이후 2초마다 커튼을 열었다 닫았다 반복해 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 2000, ""code"": ""active := False\nif (active == False) {\nwait until((#Light).switch_switch == \""on\"")\n(#Blind).blind_close()\nactive = True\n}\nif (active == True) {\n(#Curtain).curtain_open()\n(#Clock).clock_delay(1000)\n(#Curtain).curtain_close()\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": 2000,""code"": ""curtain_toggle_start := false\nif (curtain_toggle_start == false) {\n    wait until((#Light).switch_switch == 'on')\n    (#Blind).blind_close()\n    curtain_toggle_start = true\n}\nif (curtain_toggle_start == true) {\n    if ((#Curtain).curtain_curtain == 'closed') {\n        (#Curtain).curtain_open()\n    } else {\n        (#Curtain).curtain_close()\n    }\n}""}",0.7,"The generated code toggles the curtain state based on its current state, while the ground truth opens and then closes the curtain with a delay. The curtain control logic differs."
7,"현관 문이 닫히면 즉시 조명을 끄고, 이후 3초마다 경광등을 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 3000, ""code"": ""active := False\nif (active == False) {\nwait until((#DoorLock).doorControl_door == \""closed\"")\n(#Light).switch_off()\nactive = True\n}\nif (active == True) {\n(#Siren).sirenMode_setSirenMode(\""strobe\"")\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": 3000,""code"": ""door_closed := false\nif (door_closed == false) {\n    wait until ((#DoorLock).doorControl_door == 'closed')\n    (#Light).switch_off()\n    door_closed = true\n}\nif (door_closed == true) {\n    (#Alarm).alarm_strobe()\n}""}",0.9,"The generated code uses an alarm strobe action, while the ground truth sets the siren mode to strobe. The actions are similar but not identical."
5,매일 오전 7시에 관개 장치가 꺼져 있고 창문이 닫혀 있으면 관개 장치를 켜고 창문을 열어 줘. 이후 관개 장치가 켜지면 블라인드를 닫아 줘.,"{""name:""Scenario1"", ""cron"":""0 7 * * *"", ""period"":0, ""code"":""if ((#Irrigator).switch_switch == \""off\"" and (#Window).windowControl_window == \""closed\"") {\n(#Irrigator).switch_on()\n(#Window).windowControl_open()\nwait until((#Irrigator).switch_switch == \""on\"")\n(#Blind).blind_close()\n}""}"," 
{""name"": ""Scenario1"",""cron"": ""0 7 * * *"",""period"": 0,""code"": ""if (((#Irrigator).switch_switch == 'off') and ((#Window).windowControl_window == 'closed')) {\n    (#Irrigator).irrigatorOperatingState_startWatering()\n    (#Window).windowControl_open()\n}\naction2_triggered := false\nif (action2_triggered == false) {\n    wait until ((#Irrigator).switch_switch == 'on')\n    action2_triggered = true\n}\nif (action2_triggered == true) {\n    (#Blind).blind_close()\n}""}",0.8,"The generated code uses a triggered flag to control the blind action, while the ground truth directly waits for the irrigator to switch on. The logic is similar but not identical."
7,"실시간으로 확인하여 온도가 28도 이상이면 선풍기를 켜고, 습도가 80% 이상이면 제습기를 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""temperature = (#TemperatureSensor).temperatureMeasurement_temperature\nhumidity = (#HumiditySensor).relativeHumidityMeasurement_humidity\nif (temperature >= 28.0) {\n(#Fan).switch_on()\n}\nif (humidity >= 80.0) {\n(#Dehumidifier).switch_on()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#TemperatureSensor).temperatureMeasurement_temperature >= 28) { (#Fan).switch_on() } if ((#HumiditySensor).relativeHumidityMeasurement_humidity >= 80) { (#Dehumidifier).switch_on() }""}",0.95,"The generated code directly uses conditions to control devices, while the ground truth assigns sensor values to variables first. The logic is equivalent."
6,"주말에는 5초마다 펌프가 꺼져 있으면 켜고, 켜져 있으면 꺼 주고, 선풍기 속도를 10으로 설정해 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 * * 6,0"", ""period"": 5000, ""code"": ""weekday = (#Clock).clock_weekday\nif ((weekday != \""saturday\"") and (weekday != \""sunday\"")) {\nbreak\n}\n(#Fan).fanControl_setFanSpeed(10)\n(#Pump).switch_toggle()""}"," 
{""name"": ""Scenario1"",""cron"": ""0 0 * * 0,6"",""period"": 5000,""code"": ""if ((#Pump).switch_switch == 'off') { (#Pump).switch_on() } else { (#Pump).switch_off() } (#Fan).fanControl_setFanSpeed(10)""}",0.5,"The generated code toggles the pump based on its current state, while the ground truth checks the weekday before setting the fan speed and toggling the pump. The control logic differs significantly."
7,"실시간으로 확인하여 움직임이 감지될 때마다 조명을 켜고, 선풍기 속도를 10 높여 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""motion = (#MotionSensor).motionSensor_motion\nif (motion == \""active\"") {\n(#Light).switch_on()\ncurrent_speed = (#Fan).fanControl_fanSpeed\nnew_speed = current_speed + 10\n(#Fan).fanControl_setFanSpeed(new_speed)\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""prev_motion := (#MotionSensor).motionSensor_motion\ncurr_motion = (#MotionSensor).motionSensor_motion\nif ((prev_motion == 'inactive') and (curr_motion == 'active')) {\n    (#Light).switch_on()\n    fan_speed = (#Fan).fanControl_fanSpeed\n    (#Fan).fanControl_setFanSpeed(fan_speed + 10)\n}\nprev_motion = curr_motion""}",0.8,"The generated code checks for a state change from 'inactive' to 'active', while the ground truth directly checks if motion is 'active'. The logic is similar but not identical."
5,"실시간으로 확인하여 창문이 열려 있으면 블라인드를 닫고, 창문이 닫혀 있으면 커튼을 열어 줘. 또한 실시간으로 확인하여 알람의 사이렌이 울리고 있지 않다면 즉시 알람의 사이렌을 울려 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""window_status = (#Window).windowControl_window\nif (window_status == \""open\"") {\n(#Blind).blind_close()\n} else if (window_status == \""closed\"") {\n(#Curtain).curtain_open()\n}\nalarm_status = (#Alarm).alarm_alarm\nif ((alarm_status != \""siren\"") and (alarm_status != \""both\"")) {\n(#Alarm).alarm_siren()\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Window).windowControl_window == 'open') { (#Blind).blind_close() } else if ((#Window).windowControl_window == 'closed') { (#Curtain).curtain_open() } if ((#Alarm).alarm_alarm != 'siren') { (#Alarm).alarm_siren() }""}",0.9,"The generated code and ground truth perform similar actions based on window and alarm status, but the ground truth has an additional condition for the alarm. The logic is mostly equivalent."
5,"매주 금요일 오후 6시에 조명이 켜져 있으면 밝기를 30으로 낮추고, TV가 꺼져 있으면 TV를 켜 줘. 선풍기가 꺼져 있으면 선풍기도 켜 줘.","{""name"": ""Scenario1"", ""cron"": ""0 18 * * 5"", ""period"": 0, ""code"": ""if ((#Light).switch_switch == \""on\"") {\n(#Light).switchLevel_setLevel(30, 0)\n}\nif ((#Television).switch_switch == \""off\"") {\n(#Television).switch_on()\n}\nif ((#Fan).switch_switch == \""off\"") {\n(#Fan).switch_on()\n}""}"," 
{""name"": ""Scenario1"",""cron"": ""0 18 * * 5"",""period"": 0,""code"": ""if ((#Light).switch_switch == 'on') {(#Light).switchLevel_setLevel(30,0)} if ((#Television).switch_switch == 'off') {(#Television).switch_on()} if ((#Fan).switch_switch == 'off') {(#Fan).switch_on()}""}",1.0,
6,매일 아침 8시에 스피커가 꺼져 있으면 스피커를 켜고 ‘오늘 날씨입니다’라고 말해 줘. 이후 조명이 꺼져 있으면 켜고 블라인드를 열어 줘.,"{""name"": ""Scenario1"", ""cron"": ""0 8 * * *"", ""period"": 0, ""code"": ""if ((#Speaker).switch_switch == \""off\"") {\n(#Speaker).switch_on()\n(#Speaker).mediaPlayback_speak(\""This is the weather today\"")\nif ((#Light).switch_switch == \""off\"") {\n(#Light).switch_on()\n(#Blind).blind_open()\n}\n}""}","
{""name"": ""Scenario1"",""cron"": ""0 8 * * *"",""period"": 0,""code"": ""if ((#Speaker).switch_switch == 'off') { (#Speaker).switch_on() (#Speaker).mediaPlayback_speak('오늘 날씨입니다') } if ((#Light).switch_switch == 'off') { (#Light).switch_on() } (#Blind).blind_open()""}",0.9,"The generated code performs actions sequentially, while the ground truth nests the light and blind actions within the speaker condition. The logic is similar but not identical."
7,1초마다 확인하여 관개 장치가 꺼졌다 켜진 횟수가 4번을 초과하고 펌프가 2번 이상 작동했으면 블라인드를 닫고 커튼을 내려 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 1000, ""code"": ""prev_irrigator_state := (#Irrigator).switch_switch\nirrigator_off_to_on_count := 0\nprev_pump_state := (#Pump).switch_switch\npump_on_count := 0\nirrigator_state = (#Irrigator).switch_switch\npump_state = (#Pump).switch_switch\nif ((prev_irrigator_state == \""off\"") and (irrigator_state == \""on\"")) {\nirrigator_off_to_on_count = irrigator_off_to_on_count + 1\n}\nprev_irrigator_state = irrigator_state\nif ((pump_state == \""on\"") and (prev_pump_state != \""on\"")) {\npump_on_count = pump_on_count + 1\n}\nprev_pump_state = pump_state\nif ((irrigator_off_to_on_count > 4) and (pump_on_count >= 2)) {\n(#Blind).blind_close()\n(#Curtain).curtain_close()\nbreak\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": 1000,""code"": ""irrigator_on_count := 0\nprev_irrigator_state := (#Irrigator).switch_switch\npump_on_count := 0\nprev_pump_state := (#Pump).switch_switch\nirrigator_state = (#Irrigator).switch_switch\npump_state = (#Pump).switch_switch\nif ((prev_irrigator_state == 'off') and (irrigator_state == 'on')) {\n    irrigator_on_count = irrigator_on_count + 1\n}\nif ((prev_pump_state == 'off') and (pump_state == 'on')) {\n    pump_on_count = pump_on_count + 1\n}\nprev_irrigator_state = irrigator_state\nprev_pump_state = pump_state\nif ((irrigator_on_count > 4) and (pump_on_count >= 2)) {\n    (#Blind).blind_close()\n    (#Curtain).curtain_close()\n    break\n}""}",0.9,"The generated code and ground truth have similar logic for counting state changes, but the generated code uses a different condition for counting pump state changes. The logic is mostly equivalent."
7,"2초마다 체크해서 매일 오전 6시부터 9시 사이에 조명이 켜져 있는 누적 시간이 10분 이상이고, 관개 장치가 세 번 이상 꺼졌다 켜졌으면 스피커로 '관수 완료되었습니다'라고 말해 줘.","{""name"": ""Scenario1"", ""cron"": ""0 6 * * *"", ""period"": 2000, ""code"": ""light_on_duration := 0\nirrigator_toggle_count := 0\nprev_irrigator := \""\""\n\nif ((#Clock).clock_hour < 9) {\nif ((#Light).switch_switch == \""on\"") {\nlight_on_duration = light_on_duration + 2000\n}\n\ncurrent_irrigator = (#Irrigator).switch_switch\nif ((prev_irrigator == \""on\"") and (current_irrigator == \""off\"")) {\nirrigator_toggle_count = irrigator_toggle_count + 1\n}\nprev_irrigator = current_irrigator\n\nif ((light_on_duration >= 600000) and (irrigator_toggle_count >= 3)) {\n(#Speaker).mediaPlayback_speak(\""Watering complete\"")\nbreak\n}\n} else {\nbreak\n}""}"," 
{""name"": ""Scenario1"",""cron"": ""0 6-8 * * *"",""period"": 2000,""code"": ""light_on_time := 0\nprev_irrigator_state := (#Irrigator).switch_switch\nirrigator_count := 0\nif ((#Clock).clock_hour == 9) {\nbreak\n}\nif ((#Light).switch_switch == 'on') {\nlight_on_time = light_on_time + 2\n}\ncur_irrigator_state = (#Irrigator).switch_switch\nif ((prev_irrigator_state == 'on') and (cur_irrigator_state == 'off')) {\nirrigator_count = irrigator_count + 1\n}\nif ((light_on_time >= 600) and (irrigator_count >= 3)) {\n(#Speaker).mediaPlayback_speak('관수 완료되었습니다')\nbreak\n}\nprev_irrigator_state = cur_irrigator_state""}",0.7,"The generated code and ground truth have similar logic for counting light on time and irrigator toggles, but the generated code uses a different time increment and condition for breaking. The logic is similar but not identical."
7,"실시간으로 확인하여 토양 습도 센서 값이 연속으로 3회 15 이하를 기록하고 그 중 두 번째 값이 가장 낮았다면 관개 장치를 켜고 블라인드를 닫아 줘. 단, 3월은 제외하고.","{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""h1 := 100\nh2 := 100\nh3 := 100\n\nif ((#Clock).clock_month != 3) {\nh1 = h2\nh2 = h3\nh3 = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\n\nif ((h1 <= 15) and (h2 <= 15) and (h3 <= 15) and (h2 < h1) and (h2 < h3)) {\n(#Irrigator).switch_on()\n(#Blind).blind_close()\n}\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": 100,""code"": ""soil1 := 0\nsoil2 := 0\nsoil3 := 0\ntriggered := false\nif ((#Clock).clock_month == 3) {\n    break\n}\nsoil1 = soil2\nsoil2 = soil3\nsoil3 = (#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity\nif ((soil1 <= 15) and (soil2 <= 15) and (soil3 <= 15) and (soil2 < soil1) and (soil2 < soil3)) {\n    if (triggered == false) {\n        (#Irrigator).irrigatorOperatingState_startWatering()\n        (#Blind).blind_close()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",0.8,"The generated code uses a triggered flag to control actions, while the ground truth directly performs actions when conditions are met. The logic is similar but not identical."
4,"실시간으로 확인하여 움직임이 감지되면 5초 대기 후 조명을 켜고, 10초 후 커튼을 열고, 15초 후 펌프가 꺼져 있으면 펌프를 켜 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#MotionSensor).motionSensor_motion == \""active\"")\n(#Clock).clock_delay(5000)\n(#Light).switch_on()\n(#Clock).clock_delay(10000)\n(#Curtain).curtain_open()\n(#Clock).clock_delay(15000)\nif ((#Pump).switch_switch == \""off\"") {\n(#Pump).switch_on()\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""wait until((#MotionSensor).motionSensor_motion == 'active')\n(#Clock).clock_delay(5000)\n(#Light).switch_on()\n(#Clock).clock_delay(10000)\n(#Curtain).curtain_open()\n(#Clock).clock_delay(15000)\nif ((#Pump).switch_switch == 'off') {\n    (#Pump).switch_on()\n}""}",1.0,
3,"1월 1일에, 실시간으로 확인하여 조명이 꺼지면 3초 대기 후 펌프를 끄고, 5초 후 블라인드를 닫으며, 추가로 7초 후 조명을 다시 켠 다음 알람의 사이렌을 울려 줘.","{""name"": ""Scenario1"", ""cron"": ""0 0 1 1 *"", ""period"": 0, ""code"": ""wait until((#Light).switch_switch == \""off\"")\nif (((#Clock).clock_month == 1) and ((#Clock).clock_day == 1)) {\n(#Clock).clock_delay(3000)\n(#Pump).switch_off()\n(#Clock).clock_delay(5000)\n(#Blind).blind_close()\n(#Clock).clock_delay(7000)\n(#Light).switch_on()\n(#Alarm).alarm_siren()\n}""}"," 
{""name"": ""Scenario1"",""cron"": ""0 0 1 1 *"",""period"": 0,""code"": ""triggered := false\nif ((#Light).switch_switch == 'off') {\n    if (triggered == false) {\n        (#Clock).clock_delay(3000)\n        (#Pump).switch_off()\n        (#Clock).clock_delay(5000)\n        (#Blind).blind_close()\n        (#Clock).clock_delay(7000)\n        (#Light).switch_on()\n        (#Alarm).alarm_siren()\n        triggered = true\n    }\n} else {\n    triggered = false\n}""}",0.7,"The generated code uses a triggered flag to control actions, while the ground truth uses a wait until condition. The logic is similar but not identical."
4,"에어컨이 켜지면 5초 후 블라인드를 닫고, 5초 더 기다린 후 커튼이 열려 있으면 커튼을 닫고, 이후 10초 후 조명 밝기를 10퍼센트로 낮춰 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#AirConditioner).switch_switch == \""on\"")\n(#Clock).clock_delay(5000)\n(#Blind).blind_close()\n(#Clock).clock_delay(5000)\nif ((#Curtain).curtain_curtain == \""open\"") {\n(#Curtain).curtain_close()\n}\n(#Clock).clock_delay(10000)\n(#Light).switchLevel_setLevel(10, 1)""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""wait until((#AirConditioner).switch_switch == 'on')\n(#Clock).clock_delay(5000)\n(#Blind).blind_close()\n(#Clock).clock_delay(5000)\nif ((#Curtain).curtain_curtain == 'open') {\n    (#Curtain).curtain_close()\n}\n(#Clock).clock_delay(10000)\n(#Light).switchLevel_setLevel(10,0)""}",0.9,The generated code sets the light level with a different second parameter compared to the ground truth. The logic is mostly equivalent.
8,섹터 에이에 있는 선풍기를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#SectorA #Fan).switch_off()""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""all(#SectorA #Fan).switch_off()""}",0.9,The generated code uses 'all' which is redundant for a single target. The logic is equivalent.
8,섹터 비와 섹터 에이에 있는 선풍기가 모두 켜져 있으면 홀수 태그가 붙은 블라인드 중 하나를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#Fan #SectorA).switch_switch == \""on\"") and (all(#Fan #SectorB).switch_switch == \""on\"")) {\n(#Odd #Blind).blind_close()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((all(#SectorB #Fan).switch_switch == 'on') and (all(#SectorA #Fan).switch_switch == 'on')) {any(#Odd #Blind).blind_close()}""}",0.8,"The generated code uses 'any' instead of 'all' for checking fan states, which changes the logic. The condition logic differs."
8,"홀수 태그가 붙은 선풍기 중 하나라도 켜져 있으면, 하단부에 있는 모든 관개 장치를 꺼 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Odd #Fan).switch_switch == \""on\"") {\nall(#Lower #Irrigator).switch_off()\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if (any(#Odd #Fan).switch_switch == 'on') {all(#Bottom #Irrigator).switch_off()}""}",0.9,The generated code uses 'Bottom' instead of 'Lower' for the irrigator target. The logic is mostly equivalent.
8,짝수 태그가 붙은 창문이 열려 있으면 섹터 에이에 있는 선풍기를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Even #Window).windowControl_window == \""open\"") {\n(#SectorA #Fan).switch_off()\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Even #Window).windowControl_window == 'open') {\n    (#SectorA #Fan).switch_off()\n}""}",1.0,
8,섹터 비에 있는 홀수 태그가 붙은 관개 장치를 모두 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#SectorB #Odd #Irrigator).switch_off()""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""all(#SectorB #Odd #Irrigator).switch_off()""}",1.0,
8,상단부에 있는 짝수 태그가 붙은 창문이 열려 있으면 커튼을 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Upper #Even #Window).windowControl_window == \""open\"") {\n(#Curtain).curtain_close()\n}""}","{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Top #Even #Window).windowControl_window == 'open') {(#Curtain).curtain_close()}""}",0.9,The generated code uses 'Top' instead of 'Upper' for the window target. The logic is mostly equivalent.
8,"상단부에 있는 조명이 모두 꺼져 있으면, 홀수 태그가 붙은 모든 창문을 열어 줘.","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (all(#Upper #Light).switch_switch == \""off\"") {\nall(#Odd #Window).windowControl_open()\n}""}"," 
{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((#Top #Light).switch_switch == 'off') { all(#Odd #Window).windowControl_open() }""}",0.8,The generated code uses 'Top' instead of 'Upper' for the light target. The logic is similar but not identical.
