index,category,command_kor,command_eng,gt,connected_devices,gt_converted,profile,output_joicode,output_name,output_cron,output_period,output_code,output_model_label,output_request_model,output_selected_model,output_translated_sentence,output_generation_error,output_response_time,output_prompt_tokens,output_completion_tokens,output_total_tokens,det_row_no,det_dataset_index,det_command,det_pass,det_sdet,det_script_similarity,det_fatal_reasons,det_predicted_services,det_reference_script,det_predicted_script
26,5,주방 조명을 켜고 10초 뒤에 주방 제습기를 켜줘.,Turn on the kitchen light and turn on the kitchen dehumidifier 10 seconds later.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Kitchen #Light).On()\n\ndelay(10 SEC)\n\n(#Kitchen #Dehumidifier).On()""}","{'Kitchen_Light': {'category': ['Light', 'Switch'], 'tags': ['Kitchen', 'Light', 'Switch']}, 'Kitchen_Dehumidifier': {'category': 'Switch', 'tags': ['Kitchen', 'Dehumidifier', 'Switch']}, 'LivingRoom_Light': {'category': ['Light', 'Switch'], 'tags': ['LivingRoom', 'Light', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Kitchen #Light).Switch_On()\n\ndelay(10 SEC)\n\n(#Kitchen #Dehumidifier).Switch_On()""}",version0_13,"{""name"": ""KitchenLightsAndHumidifier"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Light_Kitchen).switch_switch == \""off\"") {\n  (#Light_Kitchen).switch_on()\n  (#Clock).clock_delay(10000)\n  (#Humidifier_Kitchen).switch_on()\n}""}",KitchenLightsAndHumidifier,,-1,"if ((#Light_Kitchen).switch_switch == ""off"") {
  (#Light_Kitchen).switch_on()
  (#Clock).clock_delay(10000)
  (#Humidifier_Kitchen).switch_on()
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"먼저 주방의 조명이 꺼져 있으면 조명을 켜고, 10초 후에 주방의 가습기를 켠다.",,16.4928 seconds,45844,88,45932,146,26,주방 조명을 켜고 10초 뒤에 주방 제습기를 켜줘.,True,0.553398,0.553398,,"clock_delay, switch_on, switch_switch","
(#Kitchen #Light).Switch_On()

delay(10 SEC)

(#Kitchen #Dehumidifier).Switch_On()","if ((#Light_Kitchen).switch_switch == ""off"") {
  (#Light_Kitchen).switch_on()
  (#Clock).clock_delay(10000)
  (#Humidifier_Kitchen).switch_on()
}"
27,5,서재 공기청정기를 강풍으로 틀고 2시간 뒤에 꺼줘.,Set the study air purifier to high and turn it off after 2 hours.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Study #AirPurifier).SetAirPurifierMode(\""high\"")\n\ndelay(2 HOUR)\n\n(#Study #AirPurifier).Off()""}","{'Study_AP': {'category': 'AirPurifier', 'tags': ['Study', 'AirPurifier']}, 'Bedroom_AP': {'category': 'AirPurifier', 'tags': ['Bedroom', 'AirPurifier']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Study #AirPurifier).AirPurifier_SetAirPurifierMode(\""high\"")\n\ndelay(2 HOUR)\n\n(#Study #AirPurifier).Switch_Off()""}",version0_13,"{""name"": ""AirPurifierHighWindAndDelayOff"", ""cron"": """", ""period"": 7200000, ""code"": ""if ((#AirPurifier).airPurifierFanMode_airPurifierFanMode == \""auto\"") {\n  (#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(\""high\"")\n}\nwait until ((#Clock).clock_time >= 1400)\n(#AirPurifier).switch_off()""}",AirPurifierHighWindAndDelayOff,,7200000,"if ((#AirPurifier).airPurifierFanMode_airPurifierFanMode == ""auto"") {
  (#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(""high"")
}
wait until ((#Clock).clock_time >= 1400)
(#AirPurifier).switch_off()",local_8b (version0_13),gpt_mg.version0_13,local_8b,"먼저 임의의 공기청정기가 자동 모드일 때 고풍량 모드로 설정하고, 그 다음 현재 시간이 14시가 되면 임의의 공기청정기를 끈다.",,16.8048 seconds,45843,123,45966,147,27,서재 공기청정기를 강풍으로 틀고 2시간 뒤에 꺼줘.,True,0.459459,0.459459,,"airPurifierFanMode_airPurifierFanMode, airPurifierFanMode_setAirPurifierFanMode, clock_time, switch_off","
(#Study #AirPurifier).AirPurifier_SetAirPurifierMode(""high"")

delay(2 HOUR)

(#Study #AirPurifier).Switch_Off()","if ((#AirPurifier).airPurifierFanMode_airPurifierFanMode == ""auto"") {
  (#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(""high"")
}
wait until ((#Clock).clock_time >= 1400)
(#AirPurifier).switch_off()"
28,5,욕실 조명을 끄고 5분 뒤에 켜줘.,Turn off the bathroom light and turn on after 5 minutes.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Bathroom #Light).Off()\n\ndelay(5 MIN)\n\n(#Bathroom #Light).On()""}","{'Bathroom_Light': {'category': ['Light', 'Switch'], 'tags': ['Bathroom', 'Light', 'Switch']}, 'Bathroom_Dehumidifer': {'category': ['Dehumidifier', 'Switch'], 'tags': ['Bathroom', 'Dehumidifier', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Bathroom #Light).Switch_Off()\n\ndelay(5 MIN)\n\n(#Bathroom #Light).Switch_On()""}",version0_13,"{""name"": ""BathroomLightToggle"", ""cron"": """", ""period"": -1, ""code"": ""if ((#BathroomLight).switch_switch == \""on\"") {\n  (#BathroomLight).switch_off()\n  wait until (#Clock).clock_delay(300000)\n  (#BathroomLight).switch_on()\n}""}",BathroomLightToggle,,-1,"if ((#BathroomLight).switch_switch == ""on"") {
  (#BathroomLight).switch_off()
  wait until (#Clock).clock_delay(300000)
  (#BathroomLight).switch_on()
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"먼저 임의의 욕실 조명이 켜져 있으면 끄고, 5분 동안 기다린 다음, 임의의 욕실 조명을 켠다.",,16.1569 seconds,45839,87,45926,148,28,욕실 조명을 끄고 5분 뒤에 켜줘.,True,0.582524,0.582524,,"clock_delay, switch_off, switch_on, switch_switch","
(#Bathroom #Light).Switch_Off()

delay(5 MIN)

(#Bathroom #Light).Switch_On()","if ((#BathroomLight).switch_switch == ""on"") {
  (#BathroomLight).switch_off()
  wait until (#Clock).clock_delay(300000)
  (#BathroomLight).switch_on()
}"
29,5,회의실 문을 닫고 3초 뒤에 회의실 카메라로 촬영해줘.,Close the meeting room door. After 3 seconds take a picture with the meeting room camera.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#MeetingRoom #Door).Close()\n\ndelay(3 SEC)\n\n(#MeetingRoom #Camera).CaptureImage()""}","{'MeetingRoom_Door': {'category': 'Door', 'tags': ['MeetingRoom', 'Door']}, 'MeetingRoom_Camera': {'category': 'Camera', 'tags': ['MeetingRoom', 'Camera']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#MeetingRoom #Door).Door_Close()\n\ndelay(3 SEC)\n\n(#MeetingRoom #Camera).Camera_CaptureImage()""}",version0_13,"{""name"": ""MeetingRoomCameraCapture"", ""cron"": """", ""period"": -1, ""code"": ""if ((#MeetingRoomDoor).doorControl_door == \""open\"") {\n  (#MeetingRoomDoor).doorControl_close()\n  (#Clock).clock_delay(3000)\n  (#MeetingRoomCamera).camera_take()\n}""}",MeetingRoomCameraCapture,,-1,"if ((#MeetingRoomDoor).doorControl_door == ""open"") {
  (#MeetingRoomDoor).doorControl_close()
  (#Clock).clock_delay(3000)
  (#MeetingRoomCamera).camera_take()
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"먼저 회의실 문의 상태가 열려 있으면, 회의실 문을 닫고 3초 후에 회의실 카메라로 사진을 찍는다.",,16.3566 seconds,45847,85,45932,149,29,회의실 문을 닫고 3초 뒤에 회의실 카메라로 촬영해줘.,True,0.592275,0.592275,,"camera_take, clock_delay, doorControl_close, doorControl_door","
(#MeetingRoom #Door).Door_Close()

delay(3 SEC)

(#MeetingRoom #Camera).Camera_CaptureImage()","if ((#MeetingRoomDoor).doorControl_door == ""open"") {
  (#MeetingRoomDoor).doorControl_close()
  (#Clock).clock_delay(3000)
  (#MeetingRoomCamera).camera_take()
}"
30,5,"지금 와인 셀러 온도를 체크하고 10분뒤에 다시 체크해서 1도 이상 차이가 나면, 스피커로 온도가 급변했다고 안내해줘. ","Check the wine cellar temperature now and again in 10 minutes. If it has changed by 1 degree or higher, announce through the speaker that the wine cellar temperature has changed rapidly.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\noriginal_temp = (#WineCellar #TemperatureSensor).Temperature\n\ndelay(10 MIN)\n\ntemp = (#WineCellar #TemperatureSensor).Temperature\n\nif (temp >= original_temp + 1 or temp <= original_temp - 1) {\n\n    (#Speaker).Speak(\""와인셀러의 온도가 급변했습니다\"")\n}""}","{'WineCellar_Temp': {'category': 'TemperatureSensor', 'tags': ['WineCellar', 'TemperatureSensor']}, 'WineCellar_Hum': {'category': 'HumiditySensor', 'tags': ['WineCellar', 'HumiditySensor']}, 'Speaker': {'category': 'Speaker', 'tags': ['Speaker']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\noriginal_temp = (#WineCellar #TemperatureSensor).TemperatureSensor_Temperature\n\ndelay(10 MIN)\n\ntemp = (#WineCellar #TemperatureSensor).TemperatureSensor_Temperature\n\nif (temp >= original_temp + 1 or temp <= original_temp - 1) {\n\n    (#Speaker).Speaker_Speak(\""와인셀러의 온도가 급변했습니다\"")\n}""}",version0_13,"{""name"": ""WineCellarTempChangeAlert"", ""cron"": """", ""period"": 600000, ""code"": ""previous_temp := (#TemperatureSensor).temperatureMeasurement_temperature\nwait until ((#TemperatureSensor).temperatureMeasurement_temperature != previous_temp)\nif (abs(((#TemperatureSensor).temperatureMeasurement_temperature - previous_temp)) >= 1) {\n  (#Speaker).mediaPlayback_speak(\""와인 셀러의 온도가 급변했습니다\"")\n}\nprevious_temp := (#TemperatureSensor).temperatureMeasurement_temperature""}",WineCellarTempChangeAlert,,600000,"previous_temp := (#TemperatureSensor).temperatureMeasurement_temperature
wait until ((#TemperatureSensor).temperatureMeasurement_temperature != previous_temp)
if (abs(((#TemperatureSensor).temperatureMeasurement_temperature - previous_temp)) >= 1) {
  (#Speaker).mediaPlayback_speak(""와인 셀러의 온도가 급변했습니다"")
}
previous_temp := (#TemperatureSensor).temperatureMeasurement_temperature",local_8b (version0_13),gpt_mg.version0_13,local_8b,"먼저 와인 셀러의 온도 변화를 감지하고, 그 다음 온도가 이전보다 1도 이상 변하면, 이후 스피커가 ""와인 셀러의 온도가 급변했습니다""라고 알린다.",,16.6568 seconds,45874,129,46003,150,30,"지금 와인 셀러 온도를 체크하고 10분뒤에 다시 체크해서 1도 이상 차이가 나면, 스피커로 온도가 급변했다고 안내해줘.",True,0.166945,0.166945,,"mediaPlayback_speak, temperatureMeasurement_temperature","
original_temp = (#WineCellar #TemperatureSensor).TemperatureSensor_Temperature

delay(10 MIN)

temp = (#WineCellar #TemperatureSensor).TemperatureSensor_Temperature

if (temp >= original_temp + 1 or temp <= original_temp - 1) {

    (#Speaker).Speaker_Speak(""와인셀러의 온도가 급변했습니다"")
}","previous_temp := (#TemperatureSensor).temperatureMeasurement_temperature
wait until ((#TemperatureSensor).temperatureMeasurement_temperature != previous_temp)
if (abs(((#TemperatureSensor).temperatureMeasurement_temperature - previous_temp)) >= 1) {
  (#Speaker).mediaPlayback_speak(""와인 셀러의 온도가 급변했습니다"")
}
previous_temp := (#TemperatureSensor).temperatureMeasurement_temperature"
1,6,"온도가 28도 이상이고 습도가 70% 이상이면, 에어컨을 냉방 모드로 설정하고 온도를 24도로 맞춰줘.","If the temperature is 28 degrees or higher and the humidity is 70% or higher, set the air conditioner to cool mode and 24 degrees.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#TemperatureSensor).Temperature >= 28 and (#HumiditySensor).Humidity >= 70) {\n\n    (#AirConditioner).SetAirConditionerMode(\""cool\"")\n\n    (#AirConditioner).SetTargetTemperature(24)\n \n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#TemperatureSensor).TemperatureSensor_Temperature >= 28 and (#HumiditySensor).HumiditySensor_Humidity >= 70) {\n\n    (#AirConditioner).AirConditioner_SetAirConditionerMode(\""cool\"")\n\n    (#AirConditioner).AirConditioner_SetTargetTemperature(24)\n \n}""}",version0_13,"{""name"": ""AdjustAC"", ""cron"": """", ""period"": -1, ""code"": ""if ((#TemperatureSensor).temperatureMeasurement_temperature >= 28.0 and (#HumiditySensor).relativeHumidityMeasurement_humidity >= 70.0) {\n  (#AirConditioner).airConditionerMode_setMode(\""cool\"")\n  (#AirConditioner).airConditionerMode_setTemperature(24.0)\n}""}",AdjustAC,,-1,"if ((#TemperatureSensor).temperatureMeasurement_temperature >= 28.0 and (#HumiditySensor).relativeHumidityMeasurement_humidity >= 70.0) {
  (#AirConditioner).airConditionerMode_setMode(""cool"")
  (#AirConditioner).airConditionerMode_setTemperature(24.0)
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"현재 실내 온도가 28도 이상이고, 임의의 습도 센서의 습도가 70% 이상이면, 에어컨을 냉방 모드로 설정하고 온도를 24도로 맞춘다.",,16.6842 seconds,45865,105,45970,151,1,"온도가 28도 이상이고 습도가 70% 이상이면, 에어컨을 냉방 모드로 설정하고 온도를 24도로 맞춰줘.",False,0.0,0.626609,unknown_services:airConditionerMode_setMode,"airConditionerMode_setMode, airConditionerMode_setTemperature, relativeHumidityMeasurement_humidity, temperatureMeasurement_temperature","
if ((#TemperatureSensor).TemperatureSensor_Temperature >= 28 and (#HumiditySensor).HumiditySensor_Humidity >= 70) {

    (#AirConditioner).AirConditioner_SetAirConditionerMode(""cool"")

    (#AirConditioner).AirConditioner_SetTargetTemperature(24)
 
}","if ((#TemperatureSensor).temperatureMeasurement_temperature >= 28.0 and (#HumiditySensor).relativeHumidityMeasurement_humidity >= 70.0) {
  (#AirConditioner).airConditionerMode_setMode(""cool"")
  (#AirConditioner).airConditionerMode_setTemperature(24.0)
}"
2,6,"이산화탄소 농도가 1200ppm 이상이고 사람이 감지되고 있으면, 공기청정기를 강풍으로 바꾸고 스피커로 경고해줘.","If the carbon dioxide concentration is 1200ppm or higher and person is being detected, set the air purifier to high mode and announce a warning using the speaker.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#AirQualitySensor).CarbonDioxide >= 1200 and (#PresenceSensor).Presence == true) {\n\n    (#AirPurifier).SetAirPurifierMode(\""high\"")\n\n    (#Speaker).Speak(\""이산화탄소 농도가 높습니다.\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#AirQualitySensor).AirQualitySensor_CarbonDioxide >= 1200 and (#PresenceSensor).PresenceSensor_Presence == true) {\n\n    (#AirPurifier).AirPurifier_SetAirPurifierMode(\""high\"")\n\n    (#Speaker).Speaker_Speak(\""이산화탄소 농도가 높습니다.\"")\n\n}""}",version0_13,"{""name"": ""HighCO2Warning"", ""cron"": """", ""period"": -1, ""code"": ""if ((#AirQualityDetector).co2Measurement_co2 >= 1200 and (#OccupancySensor).presenceSensor_presence == \""present\"") {\n  (#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(\""high\"")\n  (#Speaker).mediaPlayback_speak(\""주의! 이산화탄소 농도가 높습니다. 공기청정기를 강풍으로 변경하였습니다.\"")\n}""}",HighCO2Warning,,-1,"if ((#AirQualityDetector).co2Measurement_co2 >= 1200 and (#OccupancySensor).presenceSensor_presence == ""present"") {
  (#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(""high"")
  (#Speaker).mediaPlayback_speak(""주의! 이산화탄소 농도가 높습니다. 공기청정기를 강풍으로 변경하였습니다."")
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"먼저 이산화탄소 농도가 1200 이상이고 재실 센서가 감지 상태이면, 임의의 공기청정기를 강풍 모드로 변경하고, 임의의 스피커가 ""주의! 이산화탄소 농도가 높습니다. 공기청정기를 강풍으로 변경하였습니다.""라고 안내한다.",,16.9797 seconds,45865,133,45998,152,2,"이산화탄소 농도가 1200ppm 이상이고 사람이 감지되고 있으면, 공기청정기를 강풍으로 바꾸고 스피커로 경고해줘.",False,0.0,0.593258,unknown_services:co2Measurement_co2,"airPurifierFanMode_setAirPurifierFanMode, co2Measurement_co2, mediaPlayback_speak, presenceSensor_presence","
if ((#AirQualitySensor).AirQualitySensor_CarbonDioxide >= 1200 and (#PresenceSensor).PresenceSensor_Presence == true) {

    (#AirPurifier).AirPurifier_SetAirPurifierMode(""high"")

    (#Speaker).Speaker_Speak(""이산화탄소 농도가 높습니다."")

}","if ((#AirQualityDetector).co2Measurement_co2 >= 1200 and (#OccupancySensor).presenceSensor_presence == ""present"") {
  (#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(""high"")
  (#Speaker).mediaPlayback_speak(""주의! 이산화탄소 농도가 높습니다. 공기청정기를 강풍으로 변경하였습니다."")
}"
3,6,"비가 오고 있고 습도가 80% 이상이면, 제습기를 건조 모드로 작동시키고 ""비가 오고 습도가 높습니다""라고 스피커로 출력해줘.","If it is raining and the humidity is 80% or higher, set the dehumidifier to drying mode and output ""It's raining and himidity is high"" through the speaker.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#RainSensor).Rain == true and (#HumiditySensor).Humidity >= 80) {\n\n    (#Dehumidifier).SetDehumidifierMode(\""drying\"")\n\n    (#Speaker).Speak(\""비가 오고 습도가 높습니다.\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#RainSensor).RainSensor_Rain == true and (#HumiditySensor).HumiditySensor_Humidity >= 80) {\n\n    (#Dehumidifier).Dehumidifier_SetDehumidifierMode(\""drying\"")\n\n    (#Speaker).Speaker_Speak(\""비가 오고 습도가 높습니다.\"")\n\n}""}",version0_13,"{""name"": ""RainAndHighHumidityAction"", ""cron"": """", ""period"": -1, ""code"": ""if ((#WeatherProvider).weatherProvider_weather == \""rain\"" and (#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0) {\n  (#Dehumidifier).dehumidifierMode_setDehumidifierMode(\""dehumidifying\"")\n  (#Speaker).mediaPlayback_speak(\""비가 오고 습도가 높습니다\"")\n}""}",RainAndHighHumidityAction,,-1,"if ((#WeatherProvider).weatherProvider_weather == ""rain"" and (#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0) {
  (#Dehumidifier).dehumidifierMode_setDehumidifierMode(""dehumidifying"")
  (#Speaker).mediaPlayback_speak(""비가 오고 습도가 높습니다"")
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"먼저 전체 날씨 중 비가 오고 임의의 습도 센서의 습도가 80% 이상이면, 임의의 제습기를 제습 모드로 설정하고, 그 다음 스피커가 ""비가 오고 습도가 높습니다""라고 안내한다.",,16.8204 seconds,45871,121,45992,153,3,"비가 오고 있고 습도가 80% 이상이면, 제습기를 건조 모드로 작동시키고 ""비가 오고 습도가 높습니다""라고 스피커로 출력해줘.",True,0.580952,0.580952,,"dehumidifierMode_setDehumidifierMode, mediaPlayback_speak, relativeHumidityMeasurement_humidity, weatherProvider_weather","
if ((#RainSensor).RainSensor_Rain == true and (#HumiditySensor).HumiditySensor_Humidity >= 80) {

    (#Dehumidifier).Dehumidifier_SetDehumidifierMode(""drying"")

    (#Speaker).Speaker_Speak(""비가 오고 습도가 높습니다."")

}","if ((#WeatherProvider).weatherProvider_weather == ""rain"" and (#HumiditySensor).relativeHumidityMeasurement_humidity >= 80.0) {
  (#Dehumidifier).dehumidifierMode_setDehumidifierMode(""dehumidifying"")
  (#Speaker).mediaPlayback_speak(""비가 오고 습도가 높습니다"")
}"
4,6,"소음 수치가 70 이상이고 집에 아무도 없으면, 카메라로 사진을 찍고 경찰 사이렌을 울려줘.","If the noise level is 70 or higher and no one is home, take a photo with the camera and sound the police siren.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#SoundSensor).Sound >= 70 and (#PresenceSensor).Presence == false) {\n\n    (#Camera).CaptureImage()\n\n    (#Siren).SetSirenMode(\""police\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#SoundSensor).SoundSensor_Sound >= 70 and (#PresenceSensor).PresenceSensor_Presence == false) {\n\n    (#Camera).Camera_CaptureImage()\n\n    (#Siren).Siren_SetSirenMode(\""police\"")\n\n}""}",version0_13,"{""name"": ""NoiseAndEmptyHome"", ""cron"": """", ""period"": -1, ""code"": ""if ((#SoundSensor).soundSensor_sound == \""detected\"" and (#OccupancySensor).presenceSensor_presence == \""not present\"") {\n  (#Camera).camera_take()\n  (#Siren).sirenMode_setSirenMode(\""siren\"")\n}""}",NoiseAndEmptyHome,,-1,"if ((#SoundSensor).soundSensor_sound == ""detected"" and (#OccupancySensor).presenceSensor_presence == ""not present"") {
  (#Camera).camera_take()
  (#Siren).sirenMode_setSirenMode(""siren"")
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"임의의 소리 센서에서 소리가 감지되고 임의의 재실 센서에서 사람이 없으면, 임의의 카메라로 사진을 찍고 임의의 사이렌을 울린다.",,16.5652 seconds,45854,91,45945,154,4,"소음 수치가 70 이상이고 집에 아무도 없으면, 카메라로 사진을 찍고 경찰 사이렌을 울려줘.",True,0.768769,0.768769,,"camera_take, presenceSensor_presence, sirenMode_setSirenMode, soundSensor_sound","
if ((#SoundSensor).SoundSensor_Sound >= 70 and (#PresenceSensor).PresenceSensor_Presence == false) {

    (#Camera).Camera_CaptureImage()

    (#Siren).Siren_SetSirenMode(""police"")

}","if ((#SoundSensor).soundSensor_sound == ""detected"" and (#OccupancySensor).presenceSensor_presence == ""not present"") {
  (#Camera).camera_take()
  (#Siren).sirenMode_setSirenMode(""siren"")
}"
5,6,"조도가 100 럭스 이하이고 사람이 감지되고 있으면, 스피커 볼륨을 30으로 설정하고 relax.mp3 음악을 재생해줘.","If the illuminance is 100 lux or lower and a person is being detected, set the speaker volume to 30 and play relax.mp3 music.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#LightSensor).Brightness <= 100 and (#PresenceSensor).Presence == true) {\n\n    (#Speaker).SetVolume(30)\n\n    (#Speaker).Play(\""relax.mp3\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#LightSensor).LightSensor_Brightness <= 100 and (#PresenceSensor).PresenceSensor_Presence == true) {\n\n    (#Speaker).Speaker_SetVolume(30)\n\n    (#Speaker).Speaker_Play(\""relax.mp3\"")\n\n}""}",version0_13,"{""name"": ""AdjustSpeakerVolumeAndPlayMusic"", ""cron"": """", ""period"": -1, ""code"": ""if ((#LightSensor).lightLevel_light <= 100 and (#PresenceSensor).presenceSensor_presence == \""present\"") {\n  (#Speaker).mediaPlayback_setVolume(30)\n  (#Speaker).mediaPlayback_play(\""relax.mp3\"")\n}""}",AdjustSpeakerVolumeAndPlayMusic,,-1,"if ((#LightSensor).lightLevel_light <= 100 and (#PresenceSensor).presenceSensor_presence == ""present"") {
  (#Speaker).mediaPlayback_setVolume(30)
  (#Speaker).mediaPlayback_play(""relax.mp3"")
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"조도 센서의 밝기가 100 이하이고 재실 센서가 감지되면, 임의의 스피커의 볼륨을 30으로 설정하고 ""relax.mp3"" 음악을 재생한다.",,16.1053 seconds,45865,93,45958,155,5,"조도가 100 럭스 이하이고 사람이 감지되고 있으면, 스피커 볼륨을 30으로 설정하고 relax.mp3 음악을 재생해줘.",False,0.0,0.793003,unknown_services:mediaPlayback_setVolume,"lightLevel_light, mediaPlayback_play, mediaPlayback_setVolume, presenceSensor_presence","
if ((#LightSensor).LightSensor_Brightness <= 100 and (#PresenceSensor).PresenceSensor_Presence == true) {

    (#Speaker).Speaker_SetVolume(30)

    (#Speaker).Speaker_Play(""relax.mp3"")

}","if ((#LightSensor).lightLevel_light <= 100 and (#PresenceSensor).presenceSensor_presence == ""present"") {
  (#Speaker).mediaPlayback_setVolume(30)
  (#Speaker).mediaPlayback_play(""relax.mp3"")
}"
6,6,"미세먼지 농도가 150 이상이고 문이 열려 있으면, 문을 닫고 공기청정기를 강풍으로 작동시켜줘.","If the fine dust level is 150 or higher and the door is open, close the door and set the air purifier to high.","{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#AirQualitySensor).FineDustLevel >= 150 and (#Door).DoorState == \""open\"") {\n\n    (#Door).Close()\n\n    (#AirPurifier).SetAirPurifierMode(\""high\"")\n\n}""}",,"{""name"": """", ""cron"": """", ""period"": 0, ""script"": ""\nif ((#AirQualitySensor).AirQualitySensor_FineDustLevel >= 150 and (#Door).Door_DoorState == \""open\"") {\n\n    (#Door).Door_Close()\n\n    (#AirPurifier).AirPurifier_SetAirPurifierMode(\""high\"")\n\n}""}",version0_13,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#AirQualityDetector).dustSensor_fineDustLevel >= 150 and (#Window).windowControl_window == \""open\"") {\n  (#Window).windowControl_close()\n  (#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(\""high\"")\n}""}",Scenario1,,-1,"if ((#AirQualityDetector).dustSensor_fineDustLevel >= 150 and (#Window).windowControl_window == ""open"") {
  (#Window).windowControl_close()
  (#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(""high"")
}",local_8b (version0_13),gpt_mg.version0_13,local_8b,"먼저 임의의 공기질 감지기의 초미세먼지 농도가 150 이상이고 임의의 창문이 열려 있으면, 임의의 창문을 닫고 그 다음 공기청정기의 팬 모드를 최고로 설정한다.",,16.4738 seconds,45858,100,45958,156,6,"미세먼지 농도가 150 이상이고 문이 열려 있으면, 문을 닫고 공기청정기를 강풍으로 작동시켜줘.",True,0.75766,0.75766,,"airPurifierFanMode_setAirPurifierFanMode, dustSensor_fineDustLevel, windowControl_close, windowControl_window","
if ((#AirQualitySensor).AirQualitySensor_FineDustLevel >= 150 and (#Door).Door_DoorState == ""open"") {

    (#Door).Door_Close()

    (#AirPurifier).AirPurifier_SetAirPurifierMode(""high"")

}","if ((#AirQualityDetector).dustSensor_fineDustLevel >= 150 and (#Window).windowControl_window == ""open"") {
  (#Window).windowControl_close()
  (#AirPurifier).airPurifierFanMode_setAirPurifierFanMode(""high"")
}"
